ၽြႃးပဵၼ်ၸဝ်ႈၼႆႉ လွင်ႈၽၢႆႇပၺ်ႇၺႃႇၼၼ်ႉ သမ်ႉပေႃးႁူႉသဵင်ႈမူတ်းယဝ်ႉ၊ လွတ်ႈယၢၼ်ၵိလေႇသႃႇတင်းမူတ်းယဝ်ႉလႄႈတေႁဵတ်းႁိုဝ်ၵူဝ်ႁႄယဝ်ႉလႃႇ။	pʰraː˥pen˨˦t͡ɕaw˧˧˨naj˦˨ lɔŋ˧˧˨pʰaːj˩paj˩ɲaː˩nan˦˨ sʰam˦˨ˀpɔː˥huː˦˨ˀsʰeŋ˧˧˨mot̚˥jaw˦˨ , lɔt̚˧˧˨jaːn˨˦kiː˨˦leː˩sʰaː˩taŋ˥mot̚˥jaw˦˨ˀlɛː˧˧˨teː˨˦het̚˥hɯː˨˦koː˨˦hɛː˨˦jaw˦˨ˀlaː˩ .
ယႂႃႇၵလေး (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇၵျႃႇဢိၼ်း၊ ၸႄႈဝဵင်းလႅင်းပွႆႉ၊ ၸႄႈတွၼ်ႈၽႃဢၢင်ႇ၊ ၸႄႈမိူင်းယၢင်းၽိူၵ်ႇ၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇၵျႃႇဢိၼ်းၼႆႉ ႁူဝ်ႁိူၼ်း မီး 781၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး 1764 ၵေႃႉ၊ ယိင်း 1777 ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ 3541 ၵေႃႉယဝ်ႉ။	jwaː˩kaː˨˦leː˥ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩d͡ʑaː˩ʔin˥ , t͡ɕɛː˧˧˨weŋ˥lɛŋ˥pɔj˦˨ , t͡ɕɛː˧˧˨tɔn˧˧˨pʰaː˨˦ʔaːŋ˩ , t͡ɕɛː˧˧˨mɤŋ˥jaːŋ˥pʰɤk̚˩ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩d͡ʑaː˩ʔin˥naj˦˨ hoː˨˦hɤn˥ miː˥ t͡ɕet̚˥ paːk̚˩ pɛt̚˩ sʰip̚˥ ʔet̚˥ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ nɯŋ˧˧˨ heŋ˨˦ t͡ɕet̚˥ paːk̚˩ hok̚˥ sʰip̚˥ sʰiː˩ kɔː˦˨ , jiŋ˥ nɯŋ˧˧˨ heŋ˨˦ t͡ɕet̚˥ paːk̚˩ t͡ɕet̚˥ sʰip̚˥ t͡ɕet̚˥ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ sʰaːm˨˦ heŋ˨˦ haː˧˧˨ paːk̚˩ sʰiː˩ sʰip̚˥ ʔet̚˥ kɔː˦˨ˀjaw˦˨ .
ဢုတွင်း (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇဢုတွင်း၊ ၸႄႈဝဵင်းလႅင်းပွႆႉ၊ ၸႄႈတွၼ်ႈၽႃဢၢင်ႇ၊ ၸႄႈမိူင်းယၢင်းၽိူၵ်ႇ၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇဢုတွင်းၼႆႉ ႁူဝ်ႁိူၼ်း မီး 644၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး 1353 ၵေႃႉ၊ ယိင်း 1483 ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ 2836 ၵေႃႉယဝ်ႉ။	ʔuː˨˦tɔŋ˥ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩ʔuː˨˦tɔŋ˥ , t͡ɕɛː˧˧˨weŋ˥lɛŋ˥pɔj˦˨ , t͡ɕɛː˧˧˨tɔn˧˧˨pʰaː˨˦ʔaːŋ˩ , t͡ɕɛː˧˧˨mɤŋ˥jaːŋ˥pʰɤk̚˩ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩ʔuː˨˦tɔŋ˥naj˦˨ hoː˨˦hɤn˥ miː˥ hok̚˥ paːk̚˩ sʰiː˩ sʰip̚˥ sʰiː˩ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ nɯŋ˧˧˨ heŋ˨˦ sʰaːm˨˦ paːk̚˩ haː˧˧˨ sʰip̚˥ sʰaːm˨˦ kɔː˦˨ , jiŋ˥ nɯŋ˧˧˨ heŋ˨˦ sʰiː˩ paːk̚˩ pɛt̚˩ sʰip̚˥ sʰaːm˨˦ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ sʰɔŋ˨˦ heŋ˨˦ pɛt̚˩ paːk̚˩ sʰaːm˨˦ sʰip̚˥ hok̚˥ kɔː˦˨ˀjaw˦˨ .
တတႃးဢူး (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇၵေႃႉၸဵင်ႇပၼ်ႇ (တႂ်ႈ)၊ ၸႄႈဝဵင်းၽႃဢၢင်ႇ၊ ၸႄႈတွၼ်ႈၽႃဢၢင်ႇ၊ ၸႄႈမိူင်းယၢင်းၽိူၵ်ႇ၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇၵေႃႉၸဵင်ႇပၼ်ႇ (တႂ်ႈ)ၼႆႉ ႁူဝ်ႁိူၼ်း မီး 1328၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး 2894 ၵေႃႉ၊ ယိင်း 2940 ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ 5834 ၵေႃႉယဝ်ႉ။	taː˨˦taː˥ʔuː˥ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩kɔː˦˨ˀt͡ɕeŋ˩pan˩ taɰ˧˧˨ , t͡ɕɛː˧˧˨weŋ˥pʰaː˨˦ʔaːŋ˩ , t͡ɕɛː˧˧˨tɔn˧˧˨pʰaː˨˦ʔaːŋ˩ , t͡ɕɛː˧˧˨mɤŋ˥jaːŋ˥pʰɤk̚˩ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩kɔː˦˨ˀt͡ɕeŋ˩pan˩ taɰ˧˧˨ naj˦˨ hoː˨˦hɤn˥ miː˥ nɯŋ˧˧˨ heŋ˨˦ sʰaːm˨˦ paːk̚˩ sʰaːw˥ pɛt̚˩ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ sʰɔŋ˨˦ heŋ˨˦ pɛt̚˩ paːk̚˩ kaw˧˧˨ sʰip̚˥ sʰiː˩ kɔː˦˨ , jiŋ˥ sʰɔŋ˨˦ heŋ˨˦ kaw˧˧˨ paːk̚˩ sʰiː˩ sʰip̚˥ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ haː˧˧˨ heŋ˨˦ pɛt̚˩ paːk̚˩ sʰaːm˨˦ sʰip̚˥ sʰiː˩ kɔː˦˨ˀjaw˦˨ .
ၵုၺ်းလေး (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇပျိၼ်းမပိၼ်ႇသဵၵ်ႉ၊ ၸႄႈဝဵင်းၽႃဢၢင်ႇ၊ ၸႄႈတွၼ်ႈၽႃဢၢင်ႇ၊ ၸႄႈမိူင်းယၢင်းၽိူၵ်ႇ၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇပျိၼ်းမပိၼ်ႇသဵၵ်ႉၼႆႉ ႁူဝ်ႁိူၼ်း မီး 1176၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး 3124 ၵေႃႉ၊ ယိင်း 3280 ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ 6404 ၵေႃႉယဝ်ႉ။	kuj˥leː˥ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩pjin˥maː˨˦pin˩sʰek̚˦˨ , t͡ɕɛː˧˧˨weŋ˥pʰaː˨˦ʔaːŋ˩ , t͡ɕɛː˧˧˨tɔn˧˧˨pʰaː˨˦ʔaːŋ˩ , t͡ɕɛː˧˧˨mɤŋ˥jaːŋ˥pʰɤk̚˩ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩pjin˥maː˨˦pin˩sʰek̚˦˨ˀnaj˦˨ hoː˨˦hɤn˥ miː˥ nɯŋ˧˧˨ heŋ˨˦ nɯŋ˧˧˨ paːk̚˩ t͡ɕet̚˥ sʰip̚˥ hok̚˥ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ sʰaːm˨˦ heŋ˨˦ nɯŋ˧˧˨ paːk̚˩ sʰaːw˥ sʰiː˩ kɔː˦˨ , jiŋ˥ sʰaːm˨˦ heŋ˨˦ sʰɔŋ˨˦ paːk̚˩ pɛt̚˩ sʰip̚˥ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ hok̚˥ heŋ˨˦ sʰiː˩ paːk̚˩ sʰiː˩ kɔː˦˨ˀjaw˦˨ .
မျႃႉတႃႇၵူင်း (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇၵျမၢႆး၊ ၸႄႈဝဵင်းတၢၼ်ႇတွင်ႇၵျီး၊ ၸႄႈတွၼ်ႈၽႃဢၢင်ႇ၊ ၸႄႈမိူင်းယၢင်းၽိူၵ်ႇ၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇၵျမၢႆးၼႆႉ ႁူဝ်ႁိူၼ်း မီး (-)၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး (-) ၵေႃႉ၊ ယိင်း (-) ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ (-) ၵေႃႉယဝ်ႉ။	mjaː˦˨ˀtaː˩koŋ˥ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩d͡ʑaː˨˦maːj˥ , t͡ɕɛː˧˧˨weŋ˥taːn˩tɔŋ˩d͡ʑiː˥ , t͡ɕɛː˧˧˨tɔn˧˧˨pʰaː˨˦ʔaːŋ˩ , t͡ɕɛː˧˧˨mɤŋ˥jaːŋ˥pʰɤk̚˩ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩d͡ʑaː˨˦maːj˥naj˦˨ hoː˨˦hɤn˥ miː˥ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ kɔː˦˨ , jiŋ˥ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ kɔː˦˨ˀjaw˦˨ .
သေႃးဝႃႇတူဝ်း (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇယေႇတူဝ်းၵျီး၊ ၸႄႈဝဵင်းတၢၼ်ႇတွင်ႇၵျီး၊ ၸႄႈတွၼ်ႈၽႃဢၢင်ႇ၊ ၸႄႈမိူင်းယၢင်းၽိူၵ်ႇ၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇယေႇတူဝ်းၵျီးၼႆႉ ႁူဝ်ႁိူၼ်း မီး (-)၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး (-) ၵေႃႉ၊ ယိင်း (-) ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ (-) ၵေႃႉယဝ်ႉ။	sʰɔː˥waː˩toː˥ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩jeː˩toː˥d͡ʑiː˥ , t͡ɕɛː˧˧˨weŋ˥taːn˩tɔŋ˩d͡ʑiː˥ , t͡ɕɛː˧˧˨tɔn˧˧˨pʰaː˨˦ʔaːŋ˩ , t͡ɕɛː˧˧˨mɤŋ˥jaːŋ˥pʰɤk̚˩ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩jeː˩toː˥d͡ʑiː˥naj˦˨ hoː˨˦hɤn˥ miː˥ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ kɔː˦˨ , jiŋ˥ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ kɔː˦˨ˀjaw˦˨ .
ထီးဝႃးသူးၶီးယႅတ်ႉ (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇၼွင်ႇတပႂႄး၊ ၸႄႈဝဵင်းၵေႃႉၵရဵၵ်ႉ၊ ၸႄႈတွၼ်ႈၵေႃႉၵရဵၵ်ႉ၊ ၸႄႈမိူင်းယၢင်းၽိူၵ်ႇ၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇၼွင်ႇတပႂႄးၼႆႉ ႁူဝ်ႁိူၼ်း မီး 714၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး 1598 ၵေႃႉ၊ ယိင်း 1760 ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ 3358 ၵေႃႉယဝ်ႉ။	tʰiː˥waː˥sʰuː˥kʰiː˥jɛt̚˦˨ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩nɔŋ˩taː˨˦pwɛː˥ , t͡ɕɛː˧˧˨weŋ˥kɔː˦˨ˀkaː˨˦rek̚˦˨ , t͡ɕɛː˧˧˨tɔn˧˧˨kɔː˦˨ˀkaː˨˦rek̚˦˨ , t͡ɕɛː˧˧˨mɤŋ˥jaːŋ˥pʰɤk̚˩ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩nɔŋ˩taː˨˦pwɛː˥naj˦˨ hoː˨˦hɤn˥ miː˥ t͡ɕet̚˥ paːk̚˩ sʰip̚˥ sʰiː˩ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ nɯŋ˧˧˨ heŋ˨˦ haː˧˧˨ paːk̚˩ kaw˧˧˨ sʰip̚˥ pɛt̚˩ kɔː˦˨ , jiŋ˥ nɯŋ˧˧˨ heŋ˨˦ t͡ɕet̚˥ paːk̚˩ hok̚˥ sʰip̚˥ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ sʰaːm˨˦ heŋ˨˦ sʰaːm˨˦ paːk̚˩ haː˧˧˨ sʰip̚˥ pɛt̚˩ kɔː˦˨ˀjaw˦˨ .
တတႃးဢူး (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇၵျူင်ႇၶဝုၼ်ႇ၊ ၸႄႈဝဵင်းၵျႃႇဢိၼ်းသဵၵ်ႉၵျီး၊ ၸႄႈတွၼ်ႈၵေႃႉၵရဵၵ်ႉ၊ ၸႄႈမိူင်းယၢင်းၽိူၵ်ႇ၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇၵျူင်ႇၶဝုၼ်ႇၼႆႉ ႁူဝ်ႁိူၼ်း မီး (-)၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး (-) ၵေႃႉ၊ ယိင်း (-) ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ (-) ၵေႃႉယဝ်ႉ။	taː˨˦taː˥ʔuː˥ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩d͡ʑoŋ˩kʰaː˨˦wun˩ , t͡ɕɛː˧˧˨weŋ˥d͡ʑaː˩ʔin˥sʰek̚˦˨ˀd͡ʑiː˥ , t͡ɕɛː˧˧˨tɔn˧˧˨kɔː˦˨ˀkaː˨˦rek̚˦˨ , t͡ɕɛː˧˧˨mɤŋ˥jaːŋ˥pʰɤk̚˩ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩d͡ʑoŋ˩kʰaː˨˦wun˩naj˦˨ hoː˨˦hɤn˥ miː˥ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ kɔː˦˨ , jiŋ˥ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ kɔː˦˨ˀjaw˦˨ .
ၽေႃးမူႇၶႃးတူဝ်း (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇၵေႃႉလူႇတူဝ်း၊ ၸႄႈဝဵင်းၽႃပွၼ်၊ ၸႄႈတွၼ်ႈၽႃပွၼ်၊ ၸႄႈမိူင်းယၢင်းၽိူၵ်ႇ၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇၵေႃႉလူႇတူဝ်းၼႆႉ ႁူဝ်ႁိူၼ်း မီး 66၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး 187 ၵေႃႉ၊ ယိင်း 181 ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ 368 ၵေႃႉယဝ်ႉ။	pʰɔː˥muː˩kʰaː˥toː˥ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩kɔː˦˨ˀluː˩toː˥ , t͡ɕɛː˧˧˨weŋ˥pʰaː˨˦pɔn˨˦ , t͡ɕɛː˧˧˨tɔn˧˧˨pʰaː˨˦pɔn˨˦ , t͡ɕɛː˧˧˨mɤŋ˥jaːŋ˥pʰɤk̚˩ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩kɔː˦˨ˀluː˩toː˥naj˦˨ hoː˨˦hɤn˥ miː˥ hok̚˥ sʰip̚˥ hok̚˥ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ nɯŋ˧˧˨ paːk̚˩ pɛt̚˩ sʰip̚˥ t͡ɕet̚˥ kɔː˦˨ , jiŋ˥ nɯŋ˧˧˨ paːk̚˩ pɛt̚˩ sʰip̚˥ ʔet̚˥ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ sʰaːm˨˦ paːk̚˩ hok̚˥ sʰip̚˥ pɛt̚˩ kɔː˦˨ˀjaw˦˨ .
မေႃးလေးၶူဝ်ႇ (၊ ) ၼႆႉ ပဵၼ်ဝၢၼ်ႈဢၼ်မီးၼႂ်း ဢိူင်ႇတေးမူႇတူဝ်း၊ ၸႄႈဝဵင်းၽႃပွၼ်၊ ၸႄႈတွၼ်ႈၽႃပွၼ်၊ ၸႄႈမိူင်းယၢင်းၽိူၵ်ႇ၊ မိူင်းမျၢၼ်ႇမႃႇ ယဝ်ႉ။ ၶူတ်ႉဢွင်ႈတီႈဝၢၼ်ႈၼႆႉ ပဵၼ် ယဝ်ႉ။ ၸွမ်းၼင်ႇသဵၼ်ႈမၢႆႁူဝ်ႁိူၼ်း ပီ 2014 သေ တီႈ ဢိူင်ႇတေးမူႇတူဝ်းၼႆႉ ႁူဝ်ႁိူၼ်း မီး 553၊ ႁူဝ်ၼပ်ႉၵူၼ်း ၸၢႆး 1885 ၵေႃႉ၊ ယိင်း 1860 ၵေႃႉ၊ ႁူမ်ႈၵၼ် မီးယူႇ 3745 ၵေႃႉယဝ်ႉ။	mɔː˥leː˥kʰoː˩ , naj˦˨ pen˨˦waːn˧˧˨ʔan˨˦miː˥naɰ˥ ʔɤŋ˩teː˥muː˩toː˥ , t͡ɕɛː˧˧˨weŋ˥pʰaː˨˦pɔn˨˦ , t͡ɕɛː˧˧˨tɔn˧˧˨pʰaː˨˦pɔn˨˦ , t͡ɕɛː˧˧˨mɤŋ˥jaːŋ˥pʰɤk̚˩ , mɤŋ˥mjaːn˩maː˩ jaw˦˨ . kʰot̚˦˨ˀʔɔŋ˧˧˨tiː˧˧˨waːn˧˧˨naj˦˨ pen˨˦ jaw˦˨ . t͡ɕɔm˥naŋ˩sʰen˧˧˨maːj˨˦hoː˨˦hɤn˥ piː˨˦ sʰɔŋ˨˦ heŋ˨˦ sʰip̚˥ sʰiː˩ sʰeː˨˦ tiː˧˧˨ ʔɤŋ˩teː˥muː˩toː˥naj˦˨ hoː˨˦hɤn˥ miː˥ haː˧˧˨ paːk̚˩ haː˧˧˨ sʰip̚˥ sʰaːm˨˦ , hoː˨˦nap̚˦˨ˀkon˥ t͡ɕaːj˥ nɯŋ˧˧˨ heŋ˨˦ pɛt̚˩ paːk̚˩ pɛt̚˩ sʰip̚˥ haː˧˧˨ kɔː˦˨ , jiŋ˥ nɯŋ˧˧˨ heŋ˨˦ pɛt̚˩ paːk̚˩ hok̚˥ sʰip̚˥ kɔː˦˨ , hom˧˧˨kan˨˦ miː˥juː˩ sʰaːm˨˦ heŋ˨˦ t͡ɕet̚˥ paːk̚˩ sʰiː˩ sʰip̚˥ haː˧˧˨ kɔː˦˨ˀjaw˦˨ .
