# CMUdict (public domain) → canonical IPA. Per-word pronunciation lexicon: word <TAB> <TAB> IPA.
# The primary English pronunciation source; consumed by src/languages/english/english.ts.
automation		ɔːt̬əmˈeᶦʃən
automatix		ˌɔːt̬oᶷmˈeᶦt̬ɪks
automaton		ɔːtʰˈɑːmət̬ˌɑːn
automobile		ˈɔːt̬əmoᶷbˌiːɫ
automobiles		ˈɔːt̬əmoᶷbˌiːɫz
automobili		ˌɔːt̬oᶷmoᶷbˈiːli
automotive		ˌɔːt̬əmˈoᶷt̬ɪv
automotive's		ˌɔːt̬əmˈoᶷt̬ɪvz
automoviles		ˌɔːt̬oᶷmoᶷvˈiːlɛz
auton		ˈɔːt̬ən
autonomic		ˌɔːt̬ənˈɑːmɪk
autonomous		ɔːtʰˈɑːnəməs
autonomously		ɔːtʰˈɑːnoᶷməsli
autonomy		ɔːtʰˈɑːnəmi
autopacific		ˌɔːt̬oᶷpəsˈɪfɪk
autopart		ˈɔːt̬oᶷpʰˌɑːɹt
autoparts		ˈɔːt̬oᶷpʰˌɑːɹts
autopilot		ˈɔːt̬oᶷpʰˌaᶦlət
autopsied		ˈɔːt̬ɑːpsid
autopsies		ˈɔːt̬ɑːpsiz
autopsy		ˈɔːt̬ɑːpsi
autorad		ˈɔːt̬oᶷɹˌæd
autoradiograph		ɑːt̬oᶷɹˈeᶦd̬iʲoᶷɡɹæf
autorads		ˈɔːt̬oᶷɹˌædz
autos		ˈɔːt̬oᶷz
autospa		ˈɔːtʰˈoᶷspə
autotote		ˈɔːt̬oᶷt̬ˌoᶷt
autotrophic		ˌɔːt̬ətɹˈoᶷfɪk
autoworker		ˈɔːt̬oᶷwɚkɚ
autoworkers		ˈɔːt̬oᶷwɚkɚz
autrey		ˈɔːtɹi
autry		ˈɔːtɹi
autumn		ˈɔːt̬əm
autumn's		ˈɔːt̬əmz
autumnal		ɔːtʰˈʌmnəɫ
auvil		oᶷvˈɪɫ
aux		ˈoᶷ
auxier		ˈɔːksiʲɚ
auxiliary		ɑːɡzˈɪɫjɚi
auxton		ˈɔːkstən
auyeung		ˈaᶷjuːŋ
auzenne		ˈɔːzɪn
av		eᶦvˈiː
ava		ˈeᶦvə
avail		əvˈeᶦɫ
availabilities		əvˌeᶦləbˈɪlᵻt̬iz
availability		əvˌeᶦləbˈɪlᵻt̬i
available		əvˈeᶦləbəɫ
availed		əvˈeᶦɫd
avakian		əvˈeᶦkiʲən
avalanche		ˈævəlˌænt͡ʃ
avalanches		ˈævəlˌænt͡ʃɪz
avallone		ˈævəlˌoᶷn
avalon		ˈævəlˌɑːn
avalon's		ˈævəlˌɑːnz
avalos		ɑːvˈɑːloᶷz
avana		əvˈænə
avana's		əvˈænəz
avanex		ˈɑːvənɛks
avant		əvˈɑːnt
avantek		əvˈɑːntɛk
avanti		əvˈɑːnti
avants		ɑːvˈɔːnts
avarice		ˈævɚəs
avasso		əvˈɑːsoᶷ
avatar		ˈævət̬ˌɑːɹ
avatars		ˈævət̬ˌɑːɹz
avco		ˈævkoᶷ
avdel		ˈævdɛɫ
ave		ˈɑːveᶦ
avedisian		ævɪdˈɪʒɪn
avedon		ˈævɛd̬ɑːn
avelar		ɑːveᶦlˈɑːɹ
aveline		ɑːvɛlˈiːni
avella		əvˈɛlə
avellino		ˌævəlˈiːnoᶷ
avellino's		ˌævəlˈiːnoᶷz
avemco		əvˈɛmkoᶷ
avemco's		əvˈɛmkoᶷz
aven		ɑːvˈeᶦn
avena		ɑːvˈeᶦnə
avenall		ɑːveᶦnˈɑːɫ
avendano		ɑːvɛndˈɑːnoᶷ
avenel		ɑːveᶦnˈɛɫ
avenell		ɑːveᶦnˈeᶦɫ
avenge		əvˈɛnd͡ʒ
avenged		əvˈɛnd͡ʒd
avenger		əvˈɛnd͡ʒɚ
avenging		əvˈɛnd͡ʒɪŋ
aveni		ɑːvˈɛni
avent		ˈɑːvənt
aventura		əvˈɛnt͡ʃɚˌɑː
avenue		ˈævənˌuː
avenue's		ˈævənˌuːz
avenues		ˈævənˌuːz
aver		ˈeᶦvɚ
avera		ɑːvˈɛɹə
average		ˈævɚɪd͡ʒ
average's		ˈævɹɪd͡ʒɪz
averaged		ˈævɹəd͡ʒd
averages		ˈævɹɪd͡ʒɪz
averaging		ˈævɹɪd͡ʒɪŋ
averbeck		ˈeᶦvɚbˌɛk
averell		ɑːvɛɹˈeᶦɫ
averett		ˈævɚɛt
averette		ˈævɚˌɛt
averil		ˈeᶦvɚɪɫ
averill		ɑːvɛɹˈiːɫ
averitt		ˈævɚɪt
averof		ˈævɚˌɑːf
avers		ˈeᶦvɚz
aversa		ɑːvˈɛɹsə
aversano		ɑːvɚsˈɑːnoᶷ
averse		əvˈɝs
aversion		əvˈɝʒən
aversions		əvˈɝʒənz
aversive		əvˈɝsəv
avert		əvˈɝt
averted		əvˈɝt̬ᵻd
averting		əvˈɝt̬ɪŋ
averts		əvˈɝts
avery		ˈeᶦvɚi
avery's		ˈeᶦvɚiz
averyl		ˈævɚɪɫ
avey		ˈeᶦvi
avi		ˈɑːviː
avia		ˈɑːviʲə
aviacion		ˌeᶦviʲˈeᶦʃən
aviall		ˈeᶦviʲəɫ
avian		ˈeᶦviʲən
aviano		ˌɑːviʲˈɑːnoᶷ
aviano's		ˌɑːviʲˈɑːnoᶷz
aviaries		ˈeᶦviʲˌɛɹiz
aviary		ˈeᶦviʲˌɛɹi
aviation		ˌeᶦviʲˈeᶦʃən
aviation's		ˌeᶦviʲˈeᶦʃənz
aviator		ˈeᶦviʲˌeᶦt̬ɚ
aviators		ˈeᶦviʲeᶦt̬ɚz
aviazione		ˌæviʲˌæziʲˈoᶷni
avice		ˈɑːvaᶦs
avid		ˈævəd
avidly		ˈævədli
avignon		ˈævɪnjˌɔːn
avila		əvˈɪlə
aviles		ɑːvˈiːlɛs
avilez		ɑːvˈiːlɛz
avilla		əvˈɪlə
avina		ɑːvˈiːnə
avinger		ˈeᶦvɪŋɚ
avionic		ˌeᶦviʲˈɑːnɪk
avionics		ˌeᶦviʲˈɑːnɪks
avions		ˈeᶦviʲənz
avis		ˈeᶦvɪs
avitabile		ɑːvitʰˈɑːbəɫ
avital		əvˈiːt̬əɫ
avitia		ɑːvˈiːʃə
aviv		ɑːvˈiːv
aviv's		ɑːvˈiːvz
avmark		ˈævmɑːɹk
avner		ˈævnɚ
avnet		ˈævnɛt
avocado		ˌævəkʰˈɑːd̬oᶷ
avocados		ˌævəkʰˈɑːd̬oᶷz
avocation		ˌævəkʰˈeᶦʃən
avocet		ˈævəsˌɛt
avodon		ˈævəd̬ɑːn
avoid		əvˈɔᶦd
avoidable		əvˈɔᶦd̬əbəɫ
avoidance		əvˈɔᶦd̬əns
avoided		əvˈɔᶦd̬ᵻd
avoiding		əvˈɔᶦd̬ɪŋ
avoids		əvˈɔᶦdz
avolio		əvˈoᶷliʲoᶷ
avon		ˈeᶦvɑːn
avon's		ˈævənz
avondale		ˈævəndˌeᶦɫ
avow		əvˈaᶷ
avowed		əvˈaᶷd
avowedly		əvˈaᶷədli
avraham		ˈeᶦvɹəhæm
avram		ˈeᶦvɹəm
avrett		ˈævɹɛt
avril		ˈævɹɪɫ
avrim		ɑːvɹˈiːm
avtex		ˈævtɛks
avtex's		ˈævtɛksɪz
avtovaz		ˈævtoᶷvˌæz
avuncular		əvˈʌŋkjəlɚ
aw		ˈɔː
awacs		ˈeᶦwæks
awad		əwˈɑːd
await		əwˈeᶦt
awaited		əwˈeᶦt̬ᵻd
awaiting		əwˈeᶦt̬ɪŋ
awaits		əwˈeᶦts
awake		əwˈeᶦk
awaken		əwˈeᶦkən
awakened		əwˈeᶦkənd
awakening		əwˈeᶦkənɪŋ
awakens		əwˈeᶦkənz
awalt		ˈɑːvəɫt
awan		ˈeᶦwən
award		əwˈɔːɹd
awarded		əwˈɔːɹd̬ᵻd
awarding		əwˈɔːɹd̬ɪŋ
awards		əwˈɔːɹdz
aware		əwˈɛɹ
awareness		əwˈɛɹnəs
awash		əwˈɑːʃ
away		əwˈeᶦ
aways		ˈeᶦweᶦz
awb		ˈɑːwb
awbrey		ˈɔːbɹi
awe		ˈɑː
awed		ˈɔːd
aweida		əwˈeᶦd̬ə
awesome		ˈɑːsəm
awesomely		ˈɑːsəmli
awesomeness		ˈɔːsəmnˌɛs
awestruck		ˈɑːstɹʌk
awful		ˈɑːfəɫ
awfully		ˈɑːfli
awfulness		ˈɔːfəɫnəs
awhile		əwˈaᶦɫ
awkward		ˈɑːkwɚd
awkwardly		ˈɔːkwɚdli
awkwardness		ˈɔːkwɚdnəs
awning		ˈɑːnɪŋ
awoke		əwˈoᶷk
awol		ˈeᶦwɔːɫ
awry		ɚˈaᶦ
awtrey		ˈɔːtɹi
ax		ˈæks
axa		ˈæksə
axa's		ˈæksəz
axe		ˈæks
axed		ˈækst
axel		ˈæksəɫ
axelrad		æksˈɛɫɹəd
axelrod		ˈæksəɫɹˌɑːd
axelsen		æksˈɛɫsən
axelson		ˈæksɪɫsən
axes		ˈæksɪz
axford		æksfˈɔːɹd
axial		ˈæksiʲəɫ
axid		ˈæksɪd
axilrod		ˈæksɪɫɹˌɑːd
axiom		ˈæksiʲəm
axiomatic		ˌæksiʲəmˈæt̬ɪk
axioms		ˈæksiʲəmz
axis		ˈæksəs
axle		ˈæksəɫ
axles		ˈæksəɫz
axley		ˈæksli
axline		ˈækslaᶦn
axlon		ˈækslɑːn
axon		ˈæksɑːn
axons		ˈæksɑːnz
axsom		ˈæksəm
axt		ˈækst
axtell		ækstˈɛɫ
axtman		ˈækstmən
axton		ˈækstən
ay		ˈeᶦ
ayacucho		ˌaᶦəkʰˈʌt͡ʃoᶷ
ayako		əjˈɑːkoᶷ
ayala		əjˈɑːlə
ayars		ˈeᶦɚz
ayatollah		ˌaᶦətʰˈoᶷlə
ayatollah's		ˌaᶦətʰˈoᶷləz
ayatollahs		ˌaᶦətʰˈɑːlɑːz
aybar		ˈeᶦbɚ
aycock		ˈeᶦkək
aydar		ˈaᶦd̬ɑːɹ
aydelott		ˈeᶦd̬ɪlɑːt
aydelotte		ˈeᶦd̬əlˌɑːt
aydin		ˈeᶦd̬ɪn
aydt		ˈeᶦt
aye		ˈaᶦ
ayende		əjˈɛndi
ayer		ˈaᶦɚ
ayer's		ˈɛɹz
ayers		ˈaᶦɚz
ayerst		ˈeᶦɚst
ayes		ˈaᶦz
ayesha		ˈaᶦsɑː
aygen		ˈaᶦɡən
aykroyd		ˈeᶦkɹɔᶦd
ayler		ˈeᶦlɚ
ayles		ˈeᶦɫz
aylesbury		ˈeᶦɫzbɚi
aylesbury's		ˈeᶦɫzbɚiz
aylesworth		ˈeᶦɫzwɚθ
ayling		ˈeᶦlɪŋ
aylmer		ˈeᶦɫmɚ
aylor		ˈeᶦlɚ
aylsworth		ˈeᶦɫswɚθ
aylward		ˈeᶦɫwɚd
aylwin		ˈeᶦɫwɪn
aylworth		ˈeᶦɫwɚθ
aymond		ˈeᶦmənd
ayn		ˈeᶦn
aynes		ˈeᶦnz
ayo		ˈeᶦoᶷ
ayodhya		aᶦˈɑːdjə
ayon		eᶦˈɔːn
ayotte		eᶦˈɔːt
ayoub		ˈeᶦaᶷb
ayr		ˈeᶦɹ
ayre		ˈɛɹ
ayres		ˈɛɹz
ayrshire		ˈeᶦɚʃˌaᶦɚ
ayscue		ˈeᶦskjuː
aytes		ˈeᶦts
ayuso		aᶦˈuːsoᶷ
ayyad		aᶦˈɑːd
ayyad's		aᶦˈɑːdz
ayyash		ˈaᶦjæʃ
azactam		əzˈæktæm
azalea		əzˈeᶦɫjə
azaleas		əzˈeᶦɫjəz
azalia		ɑːzˈɑːliʲə
azar		ɑːzˈɑːɹ
azarow		ˈæzɚoᶷ
azbell		ˈæzbɛɫ
azbill		ɑːzbˈiːɫ
azcarraga		æzkɑːɹˈɑːɡə
azcona		æzkˈoᶷnə
azcuenaga		æzkweᶦnˈɑːɡə
azelia		ɑːzˈɛliʲə
azerbaijan		ˌɑːzɚbaᶦd͡ʒˈɑːn
azerbaijan's		ˌɑːzɚbaᶦd͡ʒˈɑːnz
azerbaijani		ˌɑːzɚbaᶦd͡ʒˈɑːni
azerbaijanis		ˌɑːzɚbaᶦd͡ʒˈɑːniz
azeri		əzˈɛɹi
azevedo		ɑːzeᶦvˈeᶦd̬oᶷ
azhar		əzˈɑːɹ
azhar's		əzˈɑːɹz
azides		ˈæzaᶦdz
azidothymidine		əzˌɪd̬əθˈaᶦməd̬ˌiːn
azinger		ˈeᶦzɪŋɚ
aziz		əzˈiːz
azmeer		ˈæzmɪɹ
azoff		ˈæzɔːf
azores		əzˈɔːɹz
azpurua		æzpjˈʊɹuːə
aztar		ˈæztɚ
aztec		ˈæztɛk
azteca		æztˈɛkə
aztecs		ˈæztɛks
azuka		əzˈuːkə
azura		əzˈʊɹə
azure		ˈæʒɚ
azzara		ɑːtsˈɑːɹə
azzarello		ɑːtsɑːɹˈɛloᶷ
azzaro		ɑːtsˈɑːɹoᶷ
azzato		əzˈɑːt̬oᶷ
azzopardi		ɑːtsoᶷpʰˈɑːɹd̬i
b		bˈiː
b'gosh		bəɡˈɔːʃ
b'nai		bənˈeᶦ
b'rith		bɹˈɪθ
b's		bˈiːz
ba		biːʲˈeᶦ
ba'ath		bˈɑːθ
ba'athism		bˈɑːθɪzəm
ba'athist		bˈɑːθɪst
ba'athists		bˈɑːθɪsts
baa		bˌiːʲeᶦˈeᶦ
baab		bˈɑːb
baack		bˈɑːk
baade		bˈɑːd
baalbek		bˈɑːɫbɛk
baalbeq		bˈɑːɫbɛk
baar		bˈɑːɹ
baars		bˈɑːɹz
baas		bˈɑːz
baasch		bˈɑːʃ
baatz		bˈɑːts
bab		bˈæb
baba		bˈʌbə
baba's		bˈʌbəz
babangida		bəbˈɑːŋɡɪd̬ə
babar		bɑːbˈɑːɹ
babar's		bɑːbˈɑːɹz
babb		bˈæb
babbage		bˈæbɪd͡ʒ
babbage's		bˈæbɪd͡ʒɪz
babbington		bˈæbɪŋɡtən
babbio		bˈæbiʲoᶷ
babbit		bˈæbᵻt
babbit's		bˈæbɪts
babbitt		bˈæbɪt
babbitt's		bˈæbəts
babbitts		bˈæbəts
babble		bˈæbəɫ
babbled		bˈæbəɫd
babbler		bˈæblɚ
babblers		bˈæblɚz
babbling		bˈæbəlɪŋ
babbs		bˈæbz
babcock		bˈæbkɔːk
babe		bˈeᶦb
babel		bˈæbəɫ
baber		bˈeᶦbɚ
babers		bˈeᶦbɚz
babes		bˈeᶦbz
babette		bəbˈɛt
babiak		bˈɑːbiʲæk
babiarz		bəbˈiːʲɚz
babic		bˈɑːbɪk
babich		bˈæbɪt͡ʃ
babies		bˈeᶦbiz
babies'		bˈeᶦbiz
babik		bˈɑːbɪk
babin		bˈæbɪn
babineau		bˈæbɪnˌoᶷ
babineaux		bˈæbɪnˌoᶷ
babington		bˈæbɪŋtən
babino		bɑːbˈiːnoᶷ
babinski		bəbˈɪnski
babish		bˈæbɪʃ
babita		bɑːbˈiːt̬ə
babka		bˈæbkə
babler		bˈeᶦbəlɚ
baboon		bəbˈuːn
baboon's		bæbˈuːnz
baboons		bæbˈuːnz
babs		bˈæbz
babson		bˈæbsən
babu		bɑːbˈuː
babula		bɑːbˈuːlə
babushka		bəbˈʊʃkə
babushkas		bəbˈʊʃkəz
baby		bˈeᶦbi
baby's		bˈeᶦbiz
babyak		bˈæbiʲæk
babyhood		bˈeᶦbihˌʊd
babyish		bˈeᶦbiʲɪʃ
babylon		bˈæbəlˌɑːn
babylonian		bˌæbəlˈoᶷniʲən
babylonians		bˌæbəlˈoᶷniʲənz
babysat		bˈeᶦbisˌæt
babysit		bˈeᶦbisᵻt
babysits		bˈeᶦbisɪts
babysitter		bˈeᶦbisˌɪt̬ɚ
babysitters		bˈeᶦbisˌɪt̬ɚz
babysitting		bˈeᶦbisˌɪt̬ɪŋ
baca		bˈækə
bacall		bəkʰˈɔːɫ
bacardi		bəkʰˈɑːɹd̬i
baccalaureate		bˌækəlˈɔːɹiʲət
baccarat		bˌɑːkɚˈɑː
baccari		bɑːkʰˈɑːɹi
bacchanal		bəkʰˈeᶦnəɫ
bacchanalia		bˌækənˈeᶦɫjə
bacchi		bˈæki
bacchus		bˈækɪs
bacci		bˈɑːt͡ʃi
baccus		bˈækəs
bach		bˈɑːk
bacha		bˈæt͡ʃə
bachailian		bəkʰˈeᶦliʲən
bachand		bˈæt͡ʃənd
bachar		bˈɑːkɚ
bacharach		bˈækɚæk
bache		bˈæt͡ʃ
bache's		bˈæt͡ʃɪz
bachelder		bˈɑːkʰɛɫdɚ
bacheller		bˈɑːkəlɚ
bachelor		bˈæt͡ʃəlɚ
bachelor's		bˈæt͡ʃəlɚz
bachelors		bˈæt͡ʃlɚz
bacher		bˈɑːkɚ
bachera		bˈɑːkɚə
bachert		bˈæt͡ʃɚt
bachler		bˈæklɚ
bachman		bˈɑːkmən
bachmann		bˈɑːkmən
bachmeier		bˈɑːkmaᶦɚ
bachner		bˈɑːknɚ
bachrach		bˈɑːkɹək
bachtel		bˈæktəɫ
bachtell		bˈæktəɫ
bachus		bˈæt͡ʃəs
bacigalupi		bɑːt͡ʃiɡɑːlˈuːpi
bacigalupo		bɑːt͡ʃiɡɑːlˈuːpoᶷ
bacik		bˈɑːt͡ʃɪk
bacillus		bəsˈɪləs
bacino		bɑːt͡ʃˈiːnoᶷ
back		bˈæk
back's		bˈæks
backache		bˈækʰeᶦk
backaches		bˈækʰeᶦks
backbite		bˈækbaᶦt
backbiting		bˈækbaᶦt̬ɪŋ
backboard		bˈækbɔːɹd
backboards		bˈækbɔːɹdz
backbone		bˈækboᶷn
backbones		bˈækboᶷnz
backbreaking		bˈækbɹeᶦkɪŋ
backdate		bˈækdeᶦt
backdated		bˈækdeᶦt̬ᵻd
backdates		bˈækdeᶦts
backdating		bˈækdeᶦt̬ɪŋ
backdoor		bˈækdɔːɹ
backdoors		bˈækdɔːɹz
backdrop		bˈækdɹɑːp
backdrops		bˈækdɹɑːps
backe		bˈæk
backed		bˈækt
backend		bækʰˈɛnd
backends		bækʰˈɛndz
backer		bˈækɚ
backer's		bˈækɚz
backers		bˈækɚz
backes		bˈæks
backfield		bˈækfiːɫd
backfields		bˈækfiːɫdz
backfire		bˈækfaᶦɹ
backfired		bˈækfaᶦɚd
backfires		bˈækfaᶦɚz
backfiring		bˈækfaᶦɚɪŋ
backgammon		bˈækɡæmən
background		bˈækɡɹaᶷnd
backgrounds		bˈækɡɹaᶷndz
backhand		bˈækhænd
backhanded		bˈækhændᵻd
backhaus		bˈækhaᶷs
backhoe		bˈækhoᶷ
backhoes		bˈækhoᶷz
backing		bˈækɪŋ
backlash		bˈæklæʃ
backlashes		bˈæklæʃəz
backless		bˈækləs
backlight		bˈæklaᶦt
backlights		bˈæklaᶦts
backlist		bˈæklɪst
backlisted		bˈæklɪstᵻd
backlog		bˈæklɑːɡ
backlogged		bˈæklɑːɡd
backlogs		bˈæklɔːɡz
backlund		bˈæklənd
backman		bˈækmən
backpack		bˈækpæk
backpacker		bˈækpækɚ
backpacking		bˈækpækɪŋ
backpacks		bˈækpæks
backpedal		bˈækpɛd̬əɫ
backpedaled		bˈækpɛd̬ᵻɫd
backpedaling		bˈækpɛd̬əlɪŋ
backpedals		bˈækpɛd̬əɫz
backrest		bˈækɹɛst
backrests		bˈækɹɛsts
backroom		bˈækɹuːm
backrooms		bˈækɹuːmz
backs		bˈæks
backsaw		bˈæksɑː
backsaws		bˈæksɑːz
backseat		bæksˈiːt
backseats		bæksˈiːts
backset		bˈæksɛt
backside		bˈæksaᶦd
backsides		bˈæksaᶦdz
backslap		bˈækslæp
backslapping		bˈækslæpɪŋ
backslash		bˈækslæʃ
backslashes		bˈækslæʃəz
backslide		bˈækslaᶦd
backsliding		bˈækslaᶦd̬ɪŋ
backspin		bˈækspɪn
backstage		bˈækstˈeᶦd͡ʒ
backstairs		bˈækstɛɹz
backstitch		bˈækstɪt͡ʃ
backstitches		bˈækstɪt͡ʃəz
backstop		bˈækstɑːp
backstreet		bˈækstiːt
backstreets		bˈækstiːts
backstroke		bˈækstɹoᶷk
backstrom		bˈækstɹəm
backtrack		bˈæktɹæk
backtracked		bˈæktɹækt
backtracking		bˈæktɹækɪŋ
backtracks		bˈæktɹæks
backup		bˈækʰʌp
backups		bˈækʰʌps
backus		bˈækəs
backward		bˈækwɚd
backwardation		bˌækwɚdˈeᶦʃən
backwardness		bˈækwɚdnəs
backwards		bˈækwɚdz
backwash		bˈækwɑːʃ
backwater		bˈækwɔːt̬ɚ
backwaters		bˈækwɔːt̬ɚz
backwoods		bˈækwˈʊdz
backwoodsman		bˈækwˈʊdzmən
backyard		bˈækjɑːɹd
backyards		bˈækjɑːɹdz
bacon		bˈeᶦkən
bacon's		bˈeᶦkənz
bacorn		bˈækɚn
bacot		bˈækət
bacote		bəkʰˈoᶷt
bacteria		bæktˈɪɹiʲə
bacteria's		bæktˈɪɹiʲəz
bacterial		bæktˈɪɹiʲəɫ
bacteriology		bˌæktɪɹiːʲˈɑːləd͡ʒi
bacterium		bæktˈɪɹiʲəm
bacus		bˈækɪs
bad		bˈæd
bada		bˈɑːd̬ə
badal		bˈeᶦd̬əɫ
badalamenti		bɑːd̬ɑːlɑːmˈɛnti
badami		bɑːdˈɑːmi
badass		bˈæd̬æs
badavatz		bˈæd̬əvˌæts
badders		bˈæd̬ɚz
bade		bˈeᶦd
badeah		bədˈiːʲə
badeau		bədˈoᶷ
badeaux		bədˈoᶷ
badelain		bˈæd̬əlˌeᶦn
baden		bˈeᶦd̬ən
baden's		bˈɑːd̬ənz
bader		bˈæd̬ɚ
badertscher		bˈæd̬ɚt͡ʃɚ
badge		bˈæd͡ʒ
badger		bˈæd͡ʒɚ
badger's		bˈæd͡ʒɚz
badgered		bˈæd͡ʒɚd
badgering		bˈæd͡ʒɚɪŋ
badgers		bˈæd͡ʒɚz
badges		bˈæd͡ʒɪz
badgett		bˈæd͡ʒɪt
badgley		bˈæd͡ʒli
badia		bˈɑːd̬iʲə
badillo		bədˈɪloᶷ
badland		bˈædlænd
badlands		bˈædlændz
badley		bˈædli
badly		bˈædli
badman		bˈædmən
badminton		bˈædmɪntən
badmintons		bˈædmɪntənz
badness		bˈædnəs
badolato		bɑːd̬oᶷlˈɑːt̬oᶷ
badour		bədˈʊɹ
badu		bədˈuː
badura		bɑːdˈʊɹə
bady		bˈeᶦd̬i
bae		bˈaᶦ
baechle		bˈɛkəɫ
baecker		bˈɛkɚ
baedeker		bˈeᶦd̬əkɚ
baedeker's		bˈeᶦd̬əkɚz
baehr		bˈɪɹ
baek		bˈiːk
baer		bˈɛɹ
baerwald		bˈɛɹwɔːɫd
baeten		bˈɛt̬ən
baetjer		bˈɛtd͡ʒɚ
baetz		bˈiːts
baez		baᶦˈɛz
baeza		bˈiːzə
baffa		bˈæfə
baffle		bˈæfəɫ
baffled		bˈæfəɫd
baffles		bˈæfəɫz
baffling		bˈæfəlɪŋ
bafokeng		bˈæfoᶷkʰˌɛŋ
bag		bˈæɡ
bagan		bˈeᶦɡən
bagby		bˈæɡbi
bagdad		bˈæɡdæd
bagdasarian		bˌæɡdəsˈɛɹiʲən
bagdikian		bæɡdˈɪkiʲən
bagdon		bˈæɡdən
bagdonas		bˈæɡdənəz
bagel		bˈeᶦɡəɫ
bageland		bˈeᶦɡəlænd
bagels		bˈeᶦɡəɫz
bagent		bˈeᶦd͡ʒənt
bagful		bˈæɡfʊɫ
bagg		bˈæɡ
baggage		bˈæɡəd͡ʒ
bagge		bˈæɡ
bagged		bˈæɡd
baggerly		bˈæɡɚli
baggett		bˈæɡɪt
baggie		bˈæɡi
bagginess		bˈæɡinəs
bagging		bˈæɡɪŋ
baggio		bˈɑːd͡ʒiʲoᶷ
baggio's		bˈɑːd͡ʒiʲoᶷz
baggott		bˈæɡət
baggs		bˈæɡz
baggy		bˈæɡi
baghdad		bˈæɡdæd
baghdad's		bˈæɡdædz
baghli		bˈæɡli
baginski		bəɡˈɪnski
bagley		bˈæɡli
baglio		bˈæɡliʲoᶷ
bagman		bˈæɡmən
bagnall		bˈæɡnəɫ
bagnato		bɑːɡnˈɑːt̬oᶷ
bagnell		bˈæɡnəɫ
bagpipe		bˈæɡpaᶦp
bagpiper		bˈæɡpaᶦpɚ
bagpipes		bˈæɡpaᶦps
bags		bˈæɡz
bagsby		bˈæɡzbi
bagshaw		bˈæɡʃɔː
baguette		bæɡˈɛt
bagwell		bˈæɡwɛɫ
bah		bˈɑː
baha'is		bˈɑːhɑːˌɪz
baham		bˈɑːəm
bahama		bəhˈɑːmə
bahamas		bəhˈɑːməz
bahamian		bəhˈeᶦmiʲən
bahan		bˈæhən
bahe		bˈeᶦh
bahena		bˈæhɪnə
bahia		bˈɑːhiʲə
bahir		bəhˈɪɹ
bahl		bˈɑːɫ
bahler		bˈɑːlɚ
bahls		bˈɑːɫz
bahm		bˈæm
bahman		bˈɑːmən
bahn		bˈæn
bahner		bˈɑːnɚ
bahnhof		bɑːnhˈɔːf
bahnsen		bˈɑːnsən
bahr		bˈɛɹ
bahrain		bɑːɹˈeᶦn
bahrain's		bɑːɹˈeᶦnz
bahraini		bɚˈeᶦni
bahrainian		bɚˈeᶦniʲən
bahrainis		bɚˈeᶦniz
bahre		bˈɑːɹ
bahrenburg		bˈɑːɹənbɚɡ
baht		bˈɑːt
baidoa		baᶦdˈoᶷə
baidoa's		baᶦdˈoᶷəz
baidoan		baᶦdˈoᶷən
baidoan's		baᶦdˈoᶷənz
baidoans		baᶦdˈoᶷənz
baidoas		baᶦdˈoᶷəz
baie		bˈaᶦi
baier		bˈeᶦɚ
baig		bˈeᶦɡ
baikonur		bˈaᶦkənˌɔːɹ
bail		bˈeᶦɫ
baila		bˈaᶦlə
bailard		bˈeᶦlɚd
bailby		bˈeᶦɫbi
baile		bˈeᶦɫ
bailed		bˈeᶦɫd
bailer		bˈeᶦlɚ
bailes		bˈeᶦɫz
bailey		bˈeᶦli
bailey's		bˈeᶦliz
baileys		bˈeᶦliz
bailie		bˈeᶦli
bailiff		bˈeᶦləf
bailiffs		bˈeᶦləfs
bailin		bˈeᶦlɪn
bailing		bˈeᶦlɪŋ
bailiwick		bˈeᶦlɪwˌɪk
baillargeon		bəlˈɑːɹd͡ʒɪn
baillie		bˈeᶦli
bailly		bˈeᶦli
bailon		bˈeᶦlən
bailor		bˈeᶦlɚ
bailout		bˈeᶦlaᶷt
bailouts		bˈeᶦlaᶷts
bails		bˈeᶦɫz
baily		bˈeᶦli
bailyn		bˈeᶦlɪn
baim		bˈeᶦm
bain		bˈeᶦn
bain's		bˈeᶦnz
bainbridge		bˈeᶦnbɹɪd͡ʒ
bainbridge's		bˈeᶦnbɹɪd͡ʒəz
baine		bˈeᶦn
bainerd		bˈeᶦnɚd
baines		bˈeᶦnz
bains		bˈeᶦnz
bainter		bˈeᶦntɚ
bainton		bˈeᶦntən
baio		bˈɑːiʲoᶷ
bair		bˈɛɹ
baird		bˈɛɹd
baird's		bˈɛɹdz
bairnco		bˈɛɹŋkoᶷ
baisch		bˈaᶦʃ
baisden		bˈeᶦsdən
baise		bˈeᶦz
baisley		bˈeᶦzli
bait		bˈeᶦt
baited		bˈeᶦt̬ᵻd
baiting		bˈeᶦt̬ɪŋ
baits		bˈeᶦts
baity		bˈeᶦt̬i
baiul		baᶦˈuːɫ
baiul's		baᶦˈuːɫz
baize		bˈeᶦz
baja		bˈɑːhɑː
bajarin		bˈæd͡ʒɚɪn
bajema		bɑːjˈeᶦmə
bajorek		bˈæd͡ʒɚɛk
bak		bˈæk
baka		bˈɑːkə
bakalar		bˈækəlɚ
bake		bˈeᶦk
baked		bˈeᶦkt
bakelman		bˈeᶦkəɫmən
