儿	じん	がい	
兀	こつ		
兒	じ	こ	
兌	だ	よろこ	
兔	と	うさぎ	
兢	きょう	おそ	
竸	きょう	きそ	
兩	りょう	ふたつ	
兪	ゆ	しかり	
兮	けい		
冀	き	こいねが	
冂	きょう		
囘	かい	まわ	
册	さつ	ふみ	
冉	ぜん	あや	
冏	けい	あきらか	
冑	ちゅう	かぶと	
冓	こう	かま	
冕	べん	かんむり	
冖	べき		
冤	えん		
冦	こう	あだ	
冢	ちょう	つか	
冩	しゃ	うつ	
冪	べき		
冫	ひょう	こおり	
决	けち	き	
冱	ご	さ	
冲	ちゅう	おき	
冰	ひょう	こおり	
况	きょう	まし	
冽	れつ	きよ	
凅	こ	か	
凉	りょう	すず	
凛	りん	きびし	
几	き	きにょう	
處	しょ	ところ	
凩		こがらし	
凭	ひょう	もた	
凰	こう	おおとり	
凵	かん		
凾	かん	はこ	
刄	じん	は	
刋	かん	き	
刔	けつ	えぐ	
刎	ふん	は	
刧	こう	おびや	
刪	さん	けず	
刮	かつ	こそ	
刳	こ	く	
刹	せち		
剏	そう	はじ	
剄	けい	くびき	
剋	こく	かつ	
剌	らつ	もと	
剞	き	きざ	
剔	てき	えぐ	
剪	せん	き	
剴	がい		
剩	じょう	あまつさえ	
剳	とう	さ	
剿	そう		
剽	ひょう	おびや	
劍	けん	つるぎ	
劔	けん	つるぎ	
劒	けん	つるぎ	
剱	けん	つるぎ	
劈	へき	つんざ	
劑	ざい	かる	
辨	べん	わきま	
辧	べん	わきま	
劬	く	つか	
劭	しょう	つと	
劼	かつ		
劵	けん	てがた	
勁	けい	つよ	
勍	けい	つよ	
勗	きょく	つと	
勞	ろう	ろう	
勣	せき	いさお	
勦	そう		
飭	ちょく	いまし	
勠	りく	あわ	
勳	くん	いさお	
勵	れい	はげ	
勸	かん	すす	
勹	ほう	つつ	
匆	そう	いそが	
匈	きょう		
甸	でん	かり	
匍	ほ	は	
匐	ほく		
匏	ほ	ひさご	
匕	ひ	さじ	
匚	ほう		
匣	こう	はこ	
匯	き	がい	
匱	き	ひつ	
匳	れん	くしげ	
匸	けい		
區	く		
卆	そつ	そっ	
卅	そう	さんじゅう	
丗	せい	よ	
卉	き	くさ	
卍	ばん	まんじ	
凖	じゅん	じゅん	
卞	べん		
卩	せつ	わりふ	
卮	し	さかずき	
夘	ぼう	う	
卻	きゃく	かえ	
卷	かん	ま	
厂	かん	かりがね	
厖	ぼう	おおき	
厠	し	かわや	
厦	か	いえ	
厥	けつ	その	
厮	し	こもの	
厰	しょう		
厶	し	わたくし	
參	さん	まい	
簒	さん	うば	
雙	そう	たぐい	
叟	そう	おきな	
曼	まん	なが	
燮	しょう		
叮	てい		
叨	とう	みだりに	
叭	はつ		
叺		かます	
吁	く	ああ	
吽	こう	ほえ	
呀	が	あ	
听	きん	ぽんど	
吭	こう	のど	
吼	こう	ほ	
吮	せん	す	
吶	とつ	ども	
吩	ふん	ふ	
吝	りん	しわ	
呎	しゃく	ふいいと	
咏	えい	よ	
呵	か	か	
咎	きゅう	とが	
呟	げん	つぶや	
呱	こ		
呷	こう	あお	
呰	し		
咒	じゅ	まじな	
呻	しん	うめ	
咀	そ	か	
呶	ど	かまびす	
咄	とつ	はなし	
咐	ふ		
咆	ほう	ほ	
哇	あ	かい	
咢	がく	おどろく	
咸	かん		
咥	てつ	か	
咬	こう	か	
哄	こう		
哈	ごう		
咨	し	ああ	
咫	し	た	
哂	しん	わら	
咤	た	しか	
咾	ろう		
咼	かい	よこしま	
哘		さそ	
哥	か	あに	
哦	が		
唏	き	なげ	
唔	ご		
哽	こう	むせ	
哮	こう	た	
哭	こく	なげ	
哺	ほ	はぐく	
哢	ろう	さえず	
唹	お		
啀	がい	いがむ	
啣	かん	くわ	
啌	くう		
售	しゅう	う	
啜	せつ	すす	
啅	たく		
啖	たん	く	
啗	たん	く	
唸	てん	うな	
唳	れい	れつ	
啝	わ	したが	
喙	かい	がい	
喀	かく	は	
咯	かく	は	
喊	かん	さけ	
喟	き	なげ	
啻	し	ただ	
啾	しゅう	な	
喘	ぜん	あえ	
喞	しょく	かこ	
單	たん	ひとえ	
啼	てい	な	
喃	なん	の	
喩	ゆ	たと	
喇	らつ		
喨	りょう		
嗚	う	ああ	
嗅	きゅう	か	
嗟	さ	あ	
嗄	さ	か	
嗜	し	たしな	
嗤	し	わら	
嗔	しん	いか	
嘔	おう	は	
嗷	ごう	かまびす	
嘖	さく	さいな	
嗾	ぞく	けしか	
嗽	そう	すす	
嘛	ま		
嗹	れん	おしゃべり	
噎	いつ	む	
噐	き	うつわ	
營	えい	いとな	
嘴	し	くちばし	
嘶	せい	いなな	
嘲	ちょう	あざけ	
嘸	ぶ	さぞ	
噫	い	ああ	
噤	きん	つぐ	
嘯	しょう	うそぶ	
噬	ぜい	か	
噪	そう	さわ	
嚆	こう	さけ	
嚀	ねい		
嚊	ひ	かかめ	
嚠	りゅう		
嚔	てい	くしゃみ	
嚏	てい	くしゃみ	
嚥	えん	の	
嚮	こう	さきに	
嚶	おう	な	
嚴	げん	おごそ	
囂	ごう	かしま	
嚼	しゃく	か	
囁	しょう	ささや	
囃	さつ	はや	
囀	てん	さえず	
囈	げい		
囎	そ	しょう	
囑	しょく	しょく	
囓	げつ	かじ	
囗	い		
囮	か	おとり	
囹	れい		
圀	こく	くに	
囿	ゆう	その	
圄	ご	ひとや	
圉	ぎょ	うまか	
圈	けん	かこ	
國	こく	くに	
圍	い	かこ	
圓	えん	まる	
團	だん	かたまり	
圖	ず	え	
嗇	しょく	やぶさ	
圜	かん	まる	
圦		いり	
圷		あくつ	
圸		まま	
坎	かん	あな	
圻	き	さか	
址	し	あと	
坏	はい	つき	
坩	かん	つぼ	
埀	すい	た	
垈	たい	ぬた	
坡	は	つつ	
坿	ふ		
垉	ほう		
垓	がい	はて	
垠	ぎん	きし	
垳		がけ	
垤	てつ	ありづか	
垪	は		
垰		たわ	
埃	あい	ほこり	
埆	かく	きそ	
埔	ほ		
埒	れつ	らち	
埓	れつ	らち	
堊	あく	いろつち	
埖		ごみ	
埣	そつ		
堋	ほう		
堙	いん	ふさ	
堝	か	るつぼ	
塲	じょう	ば	
堡	ほ	とりで	
塢	お		
塋	えい	はか	
塰		あま	
毀	き	こぼ	
塒	し	ねぐら	
堽	こう		
塹	ざん	ほり	
墅	しょ	しもやしき	
墹		まま	
墟	きょ	あと	
墫	しゅん		
墺	おう	きし	
壞	かい	こわ	
墻	しょう	かき	
墸	ちょ		
墮	だ	おち	
壅	よう	ふさ	
壓	あつ	お	
壑	がく	たに	
壗		まま	
壙	こう	あな	
壘	るい	とりで	
壥	てん		
壜	どん	びん	
壤	じょう	つち	
壟	ろう	おか	
壯	そう	さかん	
壺	こ	つぼ	
壹	いち	ひとつ	
壻	せい	むこ	
壼	こん		
壽	じゅ	ことぶき	
夂	ち	しゅう	
夊	すい	ゆき	
夐	けい	はるか	
夛	た	おお	
梦	む	ゆめ	
夥	か	おびただ	
夬	かい	わ	
夭	よう	わか	
夲	ほん	もと	
夸	こ	ほご	
夾	きょう	はさ	
竒	き	く	
奕	えき		
奐	かん	あき	
奎	けい		
奚	けい	なんぞ	
奘	じょう	さかん	
奢	しゃ	おご	
奠	てん	さだ	
奧	おう	おく	
奬	しょう	すす	
奩	れん	くしげ	
奸	かん	おか	
妁	しゃく	なこうど	
妝	そう	よそお	
佞	ねい	おもね	
侫	ねい	おもね	
妣	ひ	なきはは	
妲	だつ		
姆	ぼ	うば	
姨	てい	いもと	
姜	きょう	こう	
妍	けん	うつく	
姙	にん	はら	
姚	よう	うつく	
娥	が	みめよ	
娟	えん		
娑	しゃ		
娜	だ		
娉	へい	ほ	
娚	なん	めおと	
婀	あ	あだ	
婬	いん	みだれ	
婉	えん	うつく	
娵	しゅ	よめ	
娶	しゅ	めと	
婢	ひ	はしため	
婪	らん	むさぼ	
媚	び	こ	
媼	おう	おうな	
媾	こう	よしみ	
嫋	じょう	なよ	
嫂	そう	あによめ	
媽	ぼ	はは	
嫣	えん		
嫗	う	あたた	
嫦	こう		
嫩	どん	わか	
嫖	ひょう	かる	
嫺	かん	なら	
嫻	かん	なら	
嬌	きょう	なまめか	
嬋	せん		
嬖	へい	きにいり	
嬲	どう	なぶ	
嫐	どう	なぶ	
嬪	ひん	ひめ	
嬶		かか	
嬾	らん	おこた	
孃	じょう	むすめ	
孅	せん	かよわ	
孀	そう	やもめ	
孑	けつ	ひとり	
孕	よう	はら	
孚	ふ	たまご	
孛	はい		
孥	ど	つまこ	
孩	がい	ちのみご	
孰	じゅく	いずれ	
孳	じ	う	
孵	ふ	かえ	
學	がく	まな	
斈	がく	まな	
孺	じゅ	おさない	
宀	べん		
它	た	へび	
宦	かん	つかさ	
宸	しん	のき	
寃	えん		
寇	こう	あだ	
寉		つる	
寔	しょく	これ	
寐	び	ね	
寤	ご	さ	
實	じつ	み	
寢	しん	ね	
寞	ばく	さび	
寥	りょう	さび	
寫	しゃ	うつ	
寰	かん		
寶	ほう	たから	
寳	ほう	たから	
尅	こく	かつ	
將	しょう	まさ	
專	せん	もっぱ	
對	たい	あいて	
尓	じ	なんじ	
尠	せん	すくな	
尢	おう		
尨	ぼう	むくいぬ	
尸	し	かたしろ	
尹	いん	おさ	
屁	ひ	へ	
屆	かい	とど	
屎	し	くそ	
屓	き		
屐	げき	はきもの	
屏	へい	おお	
孱	せん	よわ	
屬	ぞく	さかん	
屮	てつ	ひだりて	
乢	がい	たわ	
屶		なた	
屹	きつ	そばだ	
岌	きゅう	たか	
岑	しん	みね	
岔	た		
妛	し	あなど	
岫	こう	みさき	
岻	じ		
岶	はく		
岼		ゆり	
岷	びん		
峅		くら	
岾		やま	
峇	こう		
峙	じ	そばだ	
峩	が	けわ	
峽	きょう	はざま	
峺	こ		
峭	しょう	きび	
嶌	とう	しま	
峪	よく	たに	
崋	か		
崕	がい	がけ	
崗	こう	おか	
嵜	き	さき	
崟	ぎん	みね	
崛	くつ	そばだ	
崑	こん		
崔	がい	がけ	
崢	そう		
崚	りょう		
崙	ろん		
崘	ろん		
嵌	かん	は	
嵒	がん	いわ	
嵎	ぐう	くま	
嵋	び		
嵬	かい		
嵳	さ		
嵶		たお	
嶇	く	けわ	
嶄	ざん		
嶂	しょう	みね	
嶢	ぎょう	けわ	
嶝	とう	さかみち	
嶬	ぎ		
嶮	けん	けわ	
嶽	がく	たけ	
嶐	りゅ	やまのかたち	
嶷	ぎょく	さと	
嶼	しょ	しま	
巉	ざん		
巍	ぎ	たか	
巓	てん	いただき	
巒	らん	みね	
巖	がん	いわ	
巛	せん	かわ	
巫	ふ	みこ	
已	い	や	
巵	し	さかずき	
帋	し	かみ	
帚	そう	ほうき	
帙	ちつ	ふまき	
帑	とう	かねぐら	
帛	はく	きぬ	
帶	たい	お	
帷	い	とばり	
幄	あく	とばり	
幃	い	とばり	
幀	てい		
幎	べき	とばり	
幗	かく		
幔	まん	まく	
幟	し	のぼり	
幢	とう	はた	
幤	へい	ぬさ	
幇	ほう	たす	
幵	へい		
并	へい	あわ	
幺	よう	ちいさい	
麼	び		
广	げん		
庠	しょう	まなびや	
廁	し	かわや	
廂	しょう	ひさし	
廈	か	いえ	
廐	きゅう	うまや	
廏	きゅう	うまや	
廖	りょう		
廣	こう	ひろ	
廝	し	こもの	
廚	しゅう	くりや	
廛	てん	みせ	
廢	はい	すた	
廡	ぶ	しげ	
廨	かい	やくしょ	
廩	りん	くら	
廬	ろ	いお	
廱	よう	やわらぐ	
廳	ちょう	やくしょ	
廰	ちょう	やくしょ	
廴	いん		
廸	てき	みち	
廾	きょう	にじゅう	
弃	き	すて	
弉	じょう	さかん	
彝	い	つね	
彜	い	つね	
弋	よく	いぐるみ	
弑	し	しい	
弖	て		
弩	ど	おおゆみ	
弭	び	や	
弸	ほう		
彁	か		
彈	だん	ひ	
彌	み	いや	
彎	わん	ひ	
弯	わん	ひ	
彑	けい		
彖	たん		
彗	すい	ほうき	
彙	い	はりねずみ	
彡	さん		
彭	ほう		
彳	てき	たたず	
彷	ほう	さまよ	
徃	おう	い	
徂	そ	ゆ	
彿	ふつ		
徊	かい	さまよ	
很	こん	もと	
徑	けい	みち	
徇	じゅん	あまねし	
從	じゅう	したが	
徙	し	うつ	
徘	はい	さまよ	
徠	らい	きた	
徨	こう	さまよ	
徭	よう	えだち	
徼	きょう	めぐ	
忖	そん	はか	
忻	きん	よろこ	
忤	ご	さから	
忸	じく	はじ	
忱	しん	まこと	
忝	てん	かたじけな	
悳	とく		
忿	ふん	いか	
怡	い	よろこ	
恠	かい	あや	
怙	こ	たの	
怐	く		
怩	じ		
怎	しん	いかで	
怱	そう	にわか	
怛	だつ	いた	
怕	はく	おそ	
怫	ふつ		
怦	ほう		
怏	おう	うら	
怺		こら	
恚	い	いか	
恁	いん		
恪	かく	つつし	
恷	きゅう		
恟	きょう	おそ	
恊	きょう	あわ	
恆	こう	つね	
恍	こう	とぼ	
恣	し	ほしいまま	
恃	じ	たの	
恤	じゅつ	めぐ	
恂	じゅん	まこと	
恬	てん	やすら	
恫	どう	いた	
恙	よう	つつが	
悁	えん		
悍	かん	たけし	
惧	く	おそ	
悃	こん	まごころ	
悚	しょう	おそ	
悄	しょう	うれ	
悛	しゅん	あらた	
悖	はい	もと	
悗	ばん		
悒	ゆう	ふさ	
悧	り		
悋	りん	ねた	
惡	あく	わる	
悸	き		
惠	けい	めぐ	
惓	けん	うむ	
悴	すい	せがれ	
忰	すい	せがれ	
悽	せい	いたむ	
惆	ちゅう	うら	
悵	ちょう	いた	
惘	ぼう	あき	
慍	うん	いか	
愕	がく	おどろ	
愆	けん	あや	
惶	こう	おそ	
惷	しゅん		
愀	しゅう		
惴	ずい	おそ	
惺	せい	さと	
愃	けん		
愡	そう		
惻	そく	いた	
惱	のう	なや	
愍	びん	あわ	
愎	ふく	もと	
慇	いん		
愾	がい	ためいき	
愨	かく	つつし	
愧	き	はじ	
慊	けん	あきたりる	
愿	げん	つつし	
愼	しん	つつし	
愬	そ	うった	
愴	そう	いたま	
愽	たん		
慂	よう	すす	
慄	りつ	ふる	
慳	けん	おし	
慷	こう	なげ	
慘	さん	みじ	
慙	ざん	はじ	
慚	ざん	はじ	
慫	しょう	すす	
慴	しゅう	おそ	
慯	しょう		
慥	ぞう	たし	
慱	たん		
慟	どう	なげ	
慝	とく	わる	
慓	ひょう		
慵	よう	ものうい	
憙	き	よろこ	
憖	ぎん	なまじ	
憇	けい	いこ	
憬	けい	あこが	
憔	しょう	やつ	
憚	たん	はばか	
憊	はい	つか	
憑	ひょう	つ	
憫	びん	あわれ	
憮	ぶ	いつくし	
懌	えき	よろこ	
懊	おう	じれった	
應	おう	あた	
懷	かい	ふところ	
懈	け	たわ	
懃	きん	ねんごろ	
懆	そう		
憺	たん		
懋	ぼう	し	
罹	り	かか	
懍	りん		
懦	だ	よわ	
懣	まん	もだ	
懶	らん	ものうい	
懺	ざん	くい	
懴	ざん	くい	
懿	い	よい	
懽	かん	よろこ	
懼	く	おそ	
懾	しょう	おそ	
戀	れん	こ	
戈	か	ほこ	
戉	じゅう	えびす	
戍	じゅ	まもり	
戌	じゅつ	いぬ	
戔	せん		
戛	かつ	ほこ	
戞	かつ	ほこ	
戡	かん	かつ	
截	せつ	き	
戮	りく	ころ	
戰	せん	いくさ	
戲	ぎ	たわむ	
戳	たく		
扁	へん	ひらたい	
扎	さつ		
扞	かん	ふせ	
扣	こう	たた	
扛	こう	あ	
扠	さ	さて	
扨	さ	さて	
扼	やく	おさ	
抂	きょう		
抉	けつ	えぐ	
找	そう		
抒	じょ	く	
抓	そう	つ	
抖	と		
拔	ばつ	ぬ	
抃	べん	う	
抔	ほう	など	
拗	おう	ねじ	
拑	かん	つぐ	
抻	しん		
拏	だ	つか	
拿	だ	つか	
拆	たく	さく	
擔	たん	かつ	
拈	ねん	ひね	
拜	はい	おが	
拌	はん		
拊	ふ	は	
拂	ひつ	はら	
拇	ぼ	おやゆび	
抛	ほう	なげう	
拉	らつ	らっ	
挌	かく	う	
拮	かつ	はたら	
拱	きょう	こまぬ	
挧	う	とち	
挂	けい	か	
挈	けい	ひっさ	
拯	しょう	すく	
拵	そん	こしら	
捐	えん	す	
挾	きょう	はさ	
捍	かん	ふせ	
搜	そう	さが	
捏	ねつ	こ	
掖	えき	たす	
掎	き	ひ	
掀	きん		
掫	そう	まも	
捶	すい	むちう	
掣	せい	ひ	
掏	とう	す	
掉	とう	ふる	
掟	とう	おきて	
掵	はば		
捫	もん	な	
捩	れい	よじ	
掾	えん	じょう	
揩	かい	ぬぐ	
揀	かん	えら	
揆	き	はかりごと	
揣	し	はか	
揉	じゅう	も	
插	そう	さ	
揶	や	からか	
揄	よう		
搖	よう	ゆ	
搴	けん	と	
搆	こう		
搓	さ	よ	
搦	じゃく	から	
搶	そう	つ	
攝	せつ	おさ	
搗	とう	つ	
搨	とう	う	
搏	はく	う	
摧	さい	くだ	
摯	し	いた	
摶	たん	まる	
摎	く		
攪	かく	みだ	
撕	せい		
撓	とう	たわ	
撥	はつ	は	
撩	りょう		
撈	ろう		
撼	かん	うごか	
據	きょ	よ	
擒	きん	とら	
擅	せん	ほしいまま	
擇	たく	えら	
撻	たつ	むちうつ	
擘	はく	さ	
擂	らい	す	
擱	かく	お	
擧	きょ	あ	
舉	きょ	あ	
擠	せい	お	
擡	たい	もた	
抬	たい	もた	
擣	とう	う	
擯	ひん	しりぞ	
攬	らん	と	
擶	せん	ただす	
擴	かく	ひろ	
擲	てき	なぐ	
擺	はい	ひら	
攀	はん	よ	
擽	りゃく	くすぐ	
攘	じょう	ぬす	
攜	けい	たずさ	
攅	さん	あつ	
攤	たん	ひら	
攣	れん	つ	
攫	かく	さら	
攴	ほく		
攵	ほく		
攷	こう	かんが	
收	しゅう	おさ	
攸	ゆう	ところ	
畋	でん	かり	
效	こう	き	
敖	ごう	あそ	
敕	ちょく	いまし	
敍	じょ	つい	
敘	じょ	つい	
敞	しょう	たか	
敝	へい	やぶ	
敲	こう	たた	
數	すう	かず	
斂	れん	おさ	
斃	へい	たお	
變	へん	か	
斛	こく	と	
斟	しん	く	
斫	しゃく	き	
斷	だん	た	
旃	せん	はた	
旆	はい	はた	
旁	ぼう	つくり	
旄	ぼう		
旌	せい	あら	
旒	りゅう	はたあし	
旛	へん	はた	
旙	へん	はた	
无	ぶ	なし	
旡	き	む	
旱	かん	ひでり	
杲	こう	あきらか	
昊	こう	そら	
昃	しょく	かたむ	
旻	びん	あきぞら	
杳	よう	くら	
昵	じつ	ちかづ	
昶	ちょう		
昴	こう	すばる	
昜	よう		
晏	あん	おそ	
晄	こう	あきらか	
晉	しん	すす	
晁	ちょう	あさ	
晞	き	かわ	
晝	ちゅう	ひる	
晤	ご	あきらか	
晧	こう		
晨	しん	あした	
晟	せい	あきらか	
晢	せい	あきらか	
晰	しゃく	あきらか	
暃	ひ		
暈	うん	ぼか	
暎	えい	うつ	
暉	き	かが	
暄	けん	あたたか	
暘	よう		
暝	めい	くら	
曁	き	およ	
暹	せん		
曉	きょう	あかつき	
暾	とん	あさひ	
暼	へつ		
曄	よう	かが	
暸	りょう	あきらか	
曖	あい	くら	
曚	もう	くら	
曠	こう	あきらか	
昿	こう	あきらか	
曦	ぎ		
曩	のう	さき	
曰	えつ	いわ	
曵	えい	ひ	
曷	かつ	なんぞ	
朏	ひ		
朖	ろう	ほが	
朞	き		
朦	もう	おぼろ	
朧	ろう	おぼろ	
霸	は	はたがしら	
朮	じゅつ	もちあわ	
朿	し	とげ	
朶	だ	えだ	
杁		いり	
朸	りょく	おおご	
朷	とう		
杆	かん	てこ	
杞	こ		
杠	こう	ちぎり	
杙	よく	くい	
杣		そま	
杤		とち	
枉	おう	ま	
杰	けつ	すぐ	
枩	しょう	まつ	
杼	ちょ	ひ	
杪	びょう	こずえ	
枌	しょう	まつ	
枋	ほう	ほ	
枦	ろ	はぜ	
枡		ます	
枅	けい	ひじき	
枷	か	かせ	
柯	か	え	
枴	かい	つえ	
柬	かん	えら	
枳	き	からたち	
柩	きゅう	ひちぎ	
枸	く		
柤	さ	そ	
柞	さく	ははそ	
柝	たく	ひょうしぎ	
柢	てい	ね	
柮	とつ		
枹	ふ	ほ	
柎	ふ	うてな	
柆	ろう		
柧	こ	く	
檜	かい	ひのき	
栞	かん	しおり	
框	きょう	かまち	
栩	く	くぬぎ	
桀	けつ	ます	
桍	こ		
栲	こう	かえ	
桎	しつ	あしかせ	
梳	そ	と	
栫	せん		
桙	う	ほこ	
档	とう		
桷	かく	たるき	
桿	かん	てこ	
梟	きょう	ふくろう	
梏	こく	てかせ	
梭	さ	ひ	
梔	し	くちなし	
條	じょう	えだ	
梛	だ	なぎ	
梃	ちょう	てこ	
檮	とう		
梹	ひん		
桴	ふ	ばち	
梵	ぼん		
梠	ろ	ひさし	
梺		ふむと	
椏		また	
梍	ゆう		
桾	くん		
椁	かく		
棊	き	ご	
椈	きく		
棘	きょく	いばら	
椢	かい	そこ	
椦	けん	まげもの	
棡	こう		
椌	こう		
棍	こん	つえ	
棔	こん	ねむのき	
棧	さん	かけはし	
棕	しゅ		
椶	しゅ		
椒	しょう	はじかみ	
椄	せつ	つ	
棗	そう	なつめ	
棣	てい	にわざくら	
椥		なぎ	
棹	とう	さお	
棠	とう	やまなし	
棯	ねん		
椨		たぶ	
椪	ぽん		
椚		くぬぎ	
椣		しで	
椡		くぬぎ	
棆	りん		
楹	えい	はしら	
楷	かい		
楜	こ		
楸	しゅう	きささげ	
楫	しゅう	かじ	
楔	けつ	くさび	
楾		はんぞう	
楮	ちょ	こうぞ	
椹	じん	さわら	
楴	てい		
椽	てん	えん	
楙	ぼう	しげる	
椰	や	やし	
楡	ゆ	にれ	
楞	りょう	かど	
楝	れん	おおち	
榁		むろ	
楪	ちゃ		
榲	おつ		
榮	えい	さか	
槐	かい	えんじゅ	
榿	がい		
槁	こう	か	
槓	こう	てこ	
榾	こつ	ほた	
槎	さ	いかだ	
寨	さい	とりで	
槊	さく	ほこ	
槝		かし	
榻	とう	こしかけ	
槃	はん	たら	
榧	ひ	かや	
樮		ほくそ	
榑	ふ	くれ	
榠	べい		
榜	ぼう	かじ	
榕	よう	あこう	
榴	る	ざくろ	
槞	ろう		
槨	かく		
樂	がく	たの	
樛	きゅう	つが	
槿	きん	むくげ	
權	けん	おもり	
槹	こう		
槲	こく	かしわ	
槧	ざん	ふだ	
樅	しょう	もみ	
榱	すい	たるき	
樞	すう	とぼそ	
槭	せき	かえで	
樔	そう	す	
槫	たん		
樊	はん	まがき	
樒	みつ	しきみ	
櫁	みつ	しきみ	
樣	よう	さま	
樓	ろう	たかどの	
橄	かん		
樌	かん		
橲	き		
樶	さい	ふし	
橸		まさ	
橇	きょう	そり	
橢	だ		
橙	とう	だいだい	
橦	しゅ		
橈	どう	かい	
樸	ぼく	こはだ	
樢	と	つた	
檐	えん	のき	
檍	おく	い	
檠	けい	ゆだめ	
檄	けき	げき	
檢	けん	しら	
檣	しょう	ほばしら	
檗	はく	きはだ	
蘗	はく	きはだ	
檻	かん	おり	
櫃	き	ひつ	
櫂	とう	かい	
檸	ねい		
檳	びん		
檬	もう		
櫞	えん		
櫑	らい	さかだる	
櫟	れき	くぬぎ	
檪	れき	くぬぎ	
櫚	ろ		
櫪	れき	かいばおけ	
櫻	おう	さくら	
欅	きょ	けやき	
蘖	げつ	ひこばえ	
櫺	れい	れんじ	
欒	らん	おうち	
欖	らん		
鬱	うつ	うっ	
欟		つき	
欸	あい		
欷	き	なげく	
盜	とう	ぬす	
欹	い	そばだ	
飮	いん	の	
歇	けつ	や	
歃	そう	すす	
歉	けん	あきたりない	
歐	おう	うた	
歙	きゅう	す	
歔	きょ	すすりな	
歛	れん		
歟	よ	や	
歡	かん	よろこ	
歸	き	かえ	
歹	がつ		
歿	ぼつ	しぬ	
殀	よう	わかじに	
殄	てん	た	
殃	おう	わざわい	
殍	ひょう	うえじに	
殘	ざん	のこ	
殕	ふ	ね	
殞	いん	おち	
殤	しょう	わかじに	
殪	えい	たお	
殫	たん	つき	
殯	ひん	かりもがり	
殲	せん	つく	
殱	せん	つく	
殳	しゅ	また	
殷	いん	さかん	
殼	かく	から	
毆	おう	なぐ	
毋	ぶ	はは	
毓	いく	そだ	
毟		むし	
毬	きゅう	いが	
毫	ごう	ごう	
毳	ぜい	けば	
毯	たん		
麾	き	さしまね	
氈	せん	もうせん	
氓	ぼう	たみ	
气	き	いき	
氛	ふん		
氤	いん		
氣	き	いき	
汞	こう	みずがね	
汕	さん		
汢		ねた	
汪	おう		
沂	ぎ		
沍	ご	さ	
沚	し	なぎさ	
沁	しん	し	
沛	はい		
汾	ふん		
汨	こつ	しず	
汳	へん		
沒	ぼつ	おぼ	
沐	もく	もく	
泄	せつ	も	
泱	おう		
泓	おう	ふか	
沽	こ	あた	
泗	し	なみだ	
泅	しゅう	およぐ	
泝	そ	さかのぼる	
沮	そ	はば	
沱	た		
沾	せん	うるお	
沺	でん		
泛	はん	うか	
泯	びん	ほろ	
泙	ほう		
泪	るい	なみだ	
洟	い	はなしる	
衍	えん	あまり	
洶	きょう	わ	
洫	きょく	みぞ	
洽	こう	あまねし	
洸	こう		
洙	しゅ		
洵	じゅん	の	
洳	じゅ		
洒	しゃ	すす	
洌	れつ	きよ	
浣	かん	あら	
涓	けん		
浤	こう	ふか	
浚	しゅん	さら	
浹	しょう	あまねし	
浙	せつ		
涎	せん	よだれ	
涕	てい	なみだ	
濤	とう	なみ	
涅	ねつ	そ	
淹	えん	い	
渕	えん	ふち	
渊	えん	ふち	
涵	かん	ひた	
淇	き		
淦	かん	あか	
涸	こ	か	
淆	こう	ま	
淬	さい	にらぐ	
淞	しょう		
淌	とう		
淨	じょう	きよ	
淒	せい	すご	
淅	せき		
淺	せん	あさ	
淙	そう		
淤	お	どろ	
淕	りく		
淪	りん	しず	
淮	わい		
渭	い		
湮	いん	しず	
渮	か		
渙	かん	あきらか	
湲	えん		
湟	こう		
渾	こん	すべ	
渣	さ		
湫	しゅう	くて	
渫	せつ	さら	
湶	せん	いずみ	
湍	たん	はや	
渟	てい	とど	
湃	はい		
渺	びょう	びょう	
湎	めん	おぼ	
渤	ぼつ		
滿	まん	み	
渝	ゆ	かわ	
游	ゆう	あそ	
溂	らつ		
溪	けい	たに	
溘	こう		
滉	こう	ひろ	
溷	こん	かわや	
滓	し	おり	
溽	ひょく	むしあつ	
溯	そ	さかのぼ	
滄	そう		
溲	しゅ	いばり	
滔	とう	はびこ	
滕	とう	わ	
溏	とう		
溥	ふ	あまねし	
滂	ほう		
溟	めい	うみ	
潁	えい		
漑	がい	そそ	
灌	かん	そそ	
滬	こう		
滸	こ	ほとり	
滾	こん	たぎ	
漿	しょう	こんず	
滲	しん	し	
漱	そう	くちすす	
滯	たい	とどこお	
漲	ちょう	みなぎ	
滌	でき	あら	
漾	よう	ただよ	
漓	り	うす	
滷	ろ		
澆	ぎょう	そそ	
潺	せん		
潸	さん		
澁	じゅう	しぶ	
澀	じゅう	しぶ	
潯	じん	ふち	
潛	せん	ひそ	
濳	せん	ひそ	
潭	たん	ふち	
澂	ちょう	すま	
潼	どう		
潘	はん		
澎	ほう		
澑	りゅう	た	
濂	れん		
潦	ろう	にわたずみ	
澳	おう	おき	
澣	かん	あら	
澡	そう	あら	
澤	たく	さわ	
澹	たん	あわ	
濆	ふん	ほとり	
澪	れい	みお	
濟	さい	す	
濕	しつ	しめ	
濬	しゅん	さら	
濔	び		
濘	ねい	ぬか	
濱	ひん	はま	
濮	ぼく		
濛	もう	こさめ	
瀉	しゃ	くだ	
瀋	しん		
濺	せん	そそ	
瀑	ばく	たき	
瀁	よう		
瀏	りゅう	きよ	
濾	ろ	こ	
瀛	えい	うみ	
瀚	かん	ひろ	
