# OpenJTalk accent gold for ja-pitch-eval.mts — word<TAB>nucleus(0=heiban)<TAB>mora<TAB>reading.
# OpenJTalk (pyopenjtalk, modified BSD / naist-jdic) is an INDEPENDENT accent engine; only the derived
# integers + kana reading are kept (facts, not expression). CAVEAT: OpenJTalk is one of the three voters
# behind our merged pitch-accent.tsv (kanjium/OpenJTalk/UniDic), so agreement is a conservative but not
# fully-independent referee (see docs/investigations/ja_native_bringup_investigation.md). Regenerate with pyopenjtalk in a
# venv over a frequency word list (see build-ja-pitch-reference.py in espeak-ng-portable).
心理	1	3	しんり
手術	1	3	しゅじゅつ
書籍	1	3	しょせき
株	0	2	かぶ
楽しく	3	4	たのしく
次元	0	3	じげん
求める	3	4	もとめる
深い	2	3	ふかい
無視	1	2	むし
状	0	2	じょー
生きる	2	3	いきる
章	1	3	あきら
笑顔	1	3	えがお
継続	0	4	けーぞく
美人	1	3	びじん
角	1	2	かく
議論	1	3	ぎろん
資格	0	3	しかく
運用	0	4	うんよー
邪魔	0	2	じゃま
部隊	1	3	ぶたい
銀	1	2	ぎん
額	0	2	がく
駄目	2	2	だめ
龍	1	2	りゅー
両方	3	4	りょーほー
中止	0	3	ちゅーし
優秀	0	4	ゆーしゅー
出版	0	4	しゅっぱん
卵	2	3	たまご
厳しい	3	4	きびしい
台湾	3	4	たいわん
埼玉	1	4	さいたま
太陽	1	4	たいよー
弱い	2	3	よわい
得意	2	3	とくい
悪魔	1	3	あくま
新規	1	3	しんき
核	1	2	かく
業者	1	3	ぎょーしゃ
残る	2	3	のこる
演出	0	4	えんしゅつ
牛	0	2	うし
発展	0	4	はってん
翻訳	0	4	ほんやく
記載	0	3	きさい
話す	2	3	はなす
送料	1	4	そーりょー
速度	1	3	そくど
二つ	3	3	ふたつ
何故	1	2	なぜ
傾向	0	4	けーこー
働く	0	4	はたらく
制御	1	3	せーぎょ
前後	1	3	ぜんご
午前	1	3	ごぜん
圏	1	2	けん
大型	0	4	おーがた
巨人	0	3	きょじん
抵抗	0	4	てーこー
毎年	0	4	まいとし
王子	1	3	おーじ
疑問	0	3	ぎもん
神奈川	2	4	かながわ
程	0	2	ほど
経	0	2	けー
自宅	0	3	じたく
臭い	2	3	くさい
苦手	0	3	にがて
選ぶ	2	3	えらぶ
鼻	0	2	はな
体制	0	4	たいせー
兵器	1	3	へーき
危機	1	2	きき
即	1	2	そく
妄想	0	4	もーそー
安く	2	3	やすく
山田	0	3	やまだ
悲しい	3	4	かなしい
段	1	2	だん
注文	0	4	ちゅーもん
独自	1	3	どくじ
生物	1	4	せーぶつ
産	0	2	さん
発行	0	4	はっこー
監視	0	3	かんし
目指す	2	3	めざす
確率	0	4	かくりつ
神経	1	4	しんけー
職	0	2	しょく
診断	0	4	しんだん
身長	0	4	しんちょー
野菜	0	3	やさい
防衛	0	4	ぼーえー
上手	3	3	じょーず
乳	2	2	ちち
共通	0	4	きょーつー
具体	0	3	ぐたい
動い	2	3	うごい
動く	2	3	うごく
台風	3	4	たいふー
否定	0	3	ひてー
回転	0	4	かいてん
塩	2	2	しお
将軍	0	4	しょーぐん
少なく	3	4	すくなく
崩壊	0	4	ほーかい
強制	0	4	きょーせー
当選	0	4	とーせん
感動	0	4	かんどー
憲法	1	4	けんぽー
指示	1	2	しじ
教会	0	4	きょーかい
本格	0	4	ほんかく
橋	2	2	はし
汗	1	2	あせ
涙	1	3	なみだ
炎	1	3	ほのお
特殊	0	3	とくしゅ
現地	1	3	げんち
神戸	1	3	こーべ
美少女	2	4	びしょーじょ
職員	2	4	しょくいん
術	1	2	じゅつ
装備	1	3	そーび
負担	0	3	ふたん
貴方	2	3	あなた
酷い	2	3	ひどい
骨	2	2	ほね
一生	0	4	いっしょー
上司	1	3	じょーし
今夜	1	3	こんや
体重	0	4	たいじゅー
共同	0	4	きょーどー
剛	1	2	つよし
去年	1	3	きょねん
命令	0	4	めーれー
奴隷	0	3	どれー
床	0	2	ゆか
当日	0	4	とーじつ
戦略	0	4	せんりゃく
案	1	2	あん
熊本	0	4	くまもと
理想	0	3	りそー
甘い	0	3	あまい
空港	0	4	くーこー
袋	3	3	ふくろ
豚	0	2	ぶた
違反	0	3	いはん
都合	0	3	つごー
鍵	2	2	かぎ
関東	1	4	かんとー
食品	0	4	しょくひん
人数	1	4	にんずー
会う	1	2	あう
匂い	2	3	におい
協会	0	4	きょーかい
単純	0	4	たんじゅん
困難	1	4	こんなん
垢	2	2	あか
性能	0	4	せーのー
拒否	1	2	きょひ
新潟	0	4	にーがた
札幌	0	4	さっぽろ
独立	0	4	どくりつ
理論	1	3	りろん
真実	1	4	しんじつ
積極	0	4	せっきょく
素材	0	3	そざい
虫	0	2	むし
解放	0	4	かいほー
適当	0	4	てきとー
金融	0	4	きんゆー
鏡	3	3	かがみ
関心	0	4	かんしん
上位	1	3	じょーい
不可能	2	4	ふかのー
九	1	2	きゅー
予算	1	3	よさん
会長	0	4	かいちょー
伝	2	2	つて
作家	0	3	さっか
保証	0	3	ほしょー
公	1	2	おーやけ
兵	1	2	へー
列	1	2	れつ
匹	2	2	ひき
取材	0	3	しゅざい
困る	2	3	こまる
学習	0	4	がくしゅー
完璧	0	4	かんぺき
容疑	1	3	よーぎ
役割	0	4	やくわり
後悔	1	4	こーかい
挨拶	1	4	あいさつ
正義	1	3	まさよし
災害	0	4	さいがい
真面目	0	3	まじめ
肩	1	2	かた
落ち着い	0	4	おちつい
衝撃	0	4	しょーげき
課題	0	3	かだい
避難	1	3	ひなん
野郎	0	3	やろー
面白	0	4	おもしろ
革命	0	4	かくめー
佐藤	1	3	さとー
勤務	1	3	きんむ
同意	0	3	どーい
向こう	0	3	むこー
地区	1	2	ちく
天才	0	4	てんさい
天気	1	3	てんき
実況	0	4	じっきょー
寒い	2	3	さむい
展	0	2	てん
彩	0	4	いろどり
影	1	2	かげ
彼氏	1	3	かれし
恐怖	1	3	きょーふ
愛知	1	3	あいち
整備	1	3	せーび
暇	0	3	いとま
有効	0	4	ゆーこー
標準	0	4	ひょーじゅん
決める	0	3	きめる
深	2	2	ふか
特集	0	4	とくしゅー
白い	2	3	しろい
育成	0	4	いくせー
芸術	0	4	げーじゅつ
行ける	0	3	いける
解散	0	4	かいさん
車両	0	3	しゃりょー
頼む	2	3	たのむ
高校生	0	6	こーこーせー
一時	2	3	いちじ
一瞬	0	4	いっしゅん
世界中	0	5	せかいじゅー
両親	1	4	りょーしん
今週	0	4	こんしゅー
元々	0	4	もともと
加工	0	3	かこー
参戦	0	4	さんせん
反	1	2	はん
向い	0	2	むかい
妊娠	0	4	にんしん
審査	1	3	しんさ
山口	2	4	やまぐち
平	1	2	ひらた
戦う	0	4	たたかう
招待	1	4	しょーたい
教室	0	4	きょーしつ
植物	2	4	しょくぶつ
殺す	0	3	ころす
殺害	0	4	さつがい
毎回	0	4	まいかい
波	2	2	なみ
流	1	2	ながれ
特典	0	4	とくてん
現	1	2	げん
用い	3	3	もちい
異	1	2	こと
看護	1	3	かんご
義務	1	2	ぎむ
聖	1	3	きよし
職業	2	4	しょくぎょー
複雑	0	4	ふくざつ
赤い	0	3	あかい
起きる	2	3	おきる
通	1	2	つー
運命	1	4	うんめー
上昇	0	4	じょーしょー
不満	0	3	ふまん
仲	1	2	なか
保障	0	3	ほしょー
入手	0	3	にゅーしゅ
列車	0	3	れっしゃ
勝負	1	3	しょーぶ
司令	0	3	しれー
向かう	0	3	むかう
周囲	1	3	しゅーい
国会	0	4	こっかい
基礎	1	2	きそ
増える	2	3	ふえる
売る	0	2	うる
姿勢	0	3	しせー
宣言	3	4	せんげん
山本	0	4	やまもと
形式	0	4	けーしき
忙しい	4	5	いそがしい
思想	0	3	しそー
描く	2	3	えがく
改正	0	4	かいせー
数字	0	3	すーじ
整理	1	3	せーり
方針	0	4	ほーしん
時計	0	3	とけー
機器	1	2	きき
現状	0	4	げんじょー
発射	0	3	はっしゃ
発電	0	4	はつでん
緊張	0	4	きんちょー
芸能	0	4	げーのー
若者	0	4	わかもの
荷物	1	3	にもつ
著作	0	3	ちょさく
行政	0	4	ぎょーせー
衣装	1	3	いしょー
計	1	2	けー
起こる	2	3	おこる
超える	0	3	こえる
連	1	2	れん
進む	0	3	すすむ
進行	0	4	しんこー
遅い	0	3	おそい
遅く	2	3	おそく
限界	0	4	げんかい
静岡	2	4	しずおか
飯	2	2	めし
駐車	0	3	ちゅーしゃ
驚い	3	4	きょーい
一応	0	4	いちおー
信号	0	4	しんごー
傷	0	2	きず
入力	0	4	にゅーりょく
共有	0	4	きょーゆー
初心者	1	4	しょしんしゃ
効率	0	4	こーりつ
名誉	1	3	めーよ
向上	0	4	こーじょー
嵐	1	3	あらし
差別	1	3	さべつ
徒歩	1	2	とほ
手紙	0	3	てがみ
文章	1	4	ぶんしょー
日々	1	2	ひび
明確	0	4	めーかく
昼	2	2	ひる
本部	1	3	ほんぶ
気付い	2	3	きずい
水着	0	3	みずぎ
永遠	0	4	えーえん
特	1	2	とく
現象	0	4	げんしょー
田中	0	3	たなか
示す	2	3	しめす
神社	1	3	じんじゃ
結婚式	3	6	けっこんしき
英	0	2	えー
血液	2	4	けつえき
覚悟	1	3	かくご
詳しい	3	4	くわしい
語る	0	3	かたる
辺	0	3	あたり
送る	0	3	おくる
鉄	0	2	てつ
音声	1	4	おんせー
頂い	0	4	いただい
上記	1	3	じょーき
事務	1	2	じむ
人形	0	4	にんぎょー
修理	1	3	しゅーり
児童	1	3	じどー
公共	0	4	こーきょー
原	1	2	はら
喧嘩	0	3	けんか
坂	2	2	さか
学者	0	3	がくしゃ
引退	0	4	いんたい
当たる	0	3	あたる
成立	0	4	せーりつ
推進	0	4	すいしん
放置	1	3	ほーち
料金	1	4	りょーきん
旦那	0	3	だんな
暴力	1	4	ぼーりょく
有	1	2	ゆー
民間	0	4	みんかん
源	0	4	みなもと
燃料	3	4	ねんりょー
知り合い	0	4	しりあい
素人	1	4	しろーと
統一	0	4	とーいつ
背中	0	3	せなか
解消	0	4	かいしょー
財布	0	3	さいふ
速報	0	4	そくほー
遺産	0	3	いさん
配置	0	3	はいち
電力	1	4	でんりょく
一定	0	4	いってー
中学	1	4	ちゅーがく
乗る	0	2	のる
再現	0	4	さいげん
勝	0	2	かち
味方	0	3	みかた
回収	0	4	かいしゅー
回答	0	4	かいとー
圧倒的	0	6	あっとーてき
地図	1	2	ちず
報酬	0	4	ほーしゅー
場面	1	3	ばめん
変態	0	4	へんたい
変換	0	4	へんかん
季節	1	3	きせつ
就職	0	4	しゅーしょく
幅	0	2	はば
平日	0	4	へーじつ
応募	0	3	おーぼ
態度	1	3	たいど
戦士	1	3	せんし
扉	0	3	とびら
指揮	2	2	しき
掲示板	0	5	けーじばん
正	1	2	ただし
直後	1	3	ちょくご
筋肉	1	4	きんにく
純	1	2	じゅん
置く	0	2	おく
美容	0	3	びよー
腰	0	2	こし
航空	0	4	こーくー
製作	0	4	せーさく
見事	1	3	みごと
規則	1	3	きそく
規定	0	3	きてー
設備	1	3	せつび
谷	2	2	たに
起動	0	3	きどー
適用	0	4	てきよー
選択肢	4	5	せんたくし
鈴木	0	3	すずき
鉄道	0	4	てつどー
高級	0	4	こーきゅー
麺	1	2	めん
上がる	0	3	あがる
九州	1	4	きゅーしゅー
人工	0	4	じんこー
免許	1	3	めんきょ
全力	0	4	ぜんりょく
全身	0	4	ぜんしん
内閣	1	4	ないかく
初回	0	3	しょかい
同僚	0	4	どーりょー
大手	1	3	おーて
夫婦	1	3	ふーふ
奥	1	2	おく
実家	0	3	じっか
恐ろしい	4	5	おそろしい
戻る	2	3	もどる
文句	1	3	もんく
文書	1	3	ぶんしょ
普及	0	3	ふきゅー
来年	0	4	らいねん
歌詞	1	2	かし
毒	2	2	どく
泣い	0	2	ない
活用	0	4	かつよー
犯人	1	4	はんにん
申請	0	4	しんせー
盤	1	2	ばん
福祉	2	3	ふくし
笑う	0	3	わらう
策	1	2	さく
解除	1	3	かいじょ
読める	2	3	よめる
軽く	3	3	かるく
長官	0	4	ちょーかん
長野	1	3	ながの
離婚	0	3	りこん
食い	1	2	くい
高齢	0	4	こーれー
伝える	0	4	つたえる
削除	1	3	さくじょ
勇気	1	3	ゆーき
勢い	3	4	いきおい
参照	0	4	さんしょー
合格	0	4	ごーかく
同じく	2	4	おなじく
多少	0	3	たしょー
学ぶ	0	3	まなぶ
宮	0	2	みや
対処	1	3	たいしょ
当初	1	3	とーしょ
必死	0	3	ひっし
怖く	2	3	こわく
意思	1	2	いし
所属	0	3	しょぞく
提出	0	4	てーしゅつ
深く	2	3	ふかく
環	1	3	たまき
短い	3	4	みじかい
笑い	0	3	わらい
給料	1	4	きゅーりょー
老人	0	4	ろーじん
落ちる	2	3	おちる
表情	3	4	ひょーじょー
週末	0	4	しゅーまつ
関	1	2	せき
高橋	2	4	たかはし
一言	2	4	ひとこと
上げる	0	3	あげる
中学生	3	6	ちゅーがくせー
具合	0	3	ぐあい
化学	1	3	かがく
医者	0	2	いしゃ
受賞	0	3	じゅしょー
合計	0	4	ごーけー
同人	0	4	どーじん
外部	1	3	がいぶ
定義	1	3	てーぎ
左右	1	3	さゆー
帝国	0	4	てーこく
恥ずかしい	4	5	はずかしい
悪化	0	3	あっか
意外	0	3	いがい
日記	0	3	にっき
松	1	2	まつ
正解	0	4	せーかい
江戸	0	2	えど
相互	1	3	そーご
神様	1	4	かみさま
絶望	0	4	ぜつぼー
聴い	0	2	きい
芸人	0	4	げーにん
訪問	0	4	ほーもん
走る	2	3	はしる
集合	0	4	しゅーごー
願い	2	3	ねがい
高度	1	3	こーど
下手	2	2	へた
仙台	1	4	せんだい
休日	0	4	きゅーじつ
充電	0	4	じゅーでん
入	1	2	いれ
冊	0	2	さつ
出現	0	4	しゅつげん
刀	3	3	かたな
前半	0	4	ぜんはん
創作	0	4	そーさく
大分	1	4	おーいた
奇跡	1	3	きせき
宮崎	2	4	みやざき
平気	0	3	へーき
幼稚園	3	5	よーちえん
強力	0	4	きょーりょく
心臓	0	4	しんぞー
攻略	0	4	こーりゃく
教	1	2	きょー
新人	0	4	しんじん
時々	0	4	ときどき
期限	1	3	きげん
本体	1	4	ほんたい
流行	0	4	りゅーこー
混乱	0	4	こんらん
王国	0	4	おーこく
糞	2	2	くそ
縁	1	2	えん
群	1	2	ぐん
自衛隊	0	5	じえーたい
華	2	2	はな
見せる	2	3	みせる
貴重	0	3	きちょー
費用	1	3	ひよー
軍事	1	3	ぐんじ
陣	1	2	じん
雇用	0	3	こよー
項目	0	4	こーもく
順	0	2	じゅん
香	1	2	こー
不要	0	3	ふよー
任務	1	3	にんむ
会える	2	3	あえる
低下	0	3	てーか
住む	1	2	すむ
余計	0	3	よけー
入学	0	4	にゅーがく
出発	0	4	しゅっぱつ
制服	0	4	せーふく
危ない	0	4	あぶない
原発	0	4	げんぱつ
受付	0	4	うけつけ
受験	0	3	じゅけん
各種	1	3	かくしゅ
吉田	0	3	よしだ
図書館	2	4	としょかん
嫁	0	2	よめ
実績	0	4	じっせき
属性	0	4	ぞくせー
岡山	2	4	おかやま
巨乳	0	3	きょにゅー
引い	0	2	ひい
思考	0	3	しこー
惑星	0	4	わくせー
把握	0	3	はあく
方式	0	4	ほーしき
書類	0	3	しょるい
松本	0	4	まつもと
概念	1	4	がいねん
気温	0	3	きおん
物理	1	3	ぶつり
現金	3	4	げんきん
睡眠	0	4	すいみん
競技	1	3	きょーぎ
艦隊	0	4	かんたい
路線	0	3	ろせん
酸	1	2	さん
重い	0	3	おもい
黒い	2	3	くろい
丁	1	2	ちょー
中継	0	4	ちゅーけー
介護	1	3	かいご
住所	1	3	じゅーしょ
依存	0	3	いぞん
像	1	2	ぞー
出来事	2	4	できごと
勢	3	4	いきおい
回数	3	4	かいすー
回避	1	3	かいひ
天皇	3	4	てんのー
市長	1	3	しちょー
広く	2	3	ひろく
店員	0	4	てんいん
弱	1	2	じゃく
従業	0	4	じゅーぎょー
思い出す	4	5	おもいだす
想定	0	4	そーてー
懐かしい	4	5	なつかしい
成果	1	3	せーか
手法	0	3	しゅほー
披露	1	3	ひろー
方々	2	4	かたがた
早	1	2	はや
有料	0	4	ゆーりょー
極	1	2	ごく
楽しめる	4	5	たのしめる
民主	1	3	みんしゅ
氷	0	3	こーり
油	0	3	あぶら
活	1	2	かつ
減少	0	4	げんしょー
無線	0	3	むせん
犠牲	0	3	ぎせー
狼	1	4	おーかみ
研究所	0	5	けんきゅーじょ
端末	0	4	たんまつ
脱毛	0	4	だつもー
苦労	1	3	くろー
請求	0	4	せーきゅー
資産	0	3	しさん
輸入	0	3	ゆにゅー
返事	3	3	へんじ
送信	0	4	そーしん
遠く	3	3	とーく
部門	1	3	ぶもん
長期	1	3	ちょーき
電源	0	4	でんげん
領域	0	4	りょーいき
騎士	1	2	きし
世間	1	3	せけん
主催	0	3	しゅさい
先日	0	4	せんじつ
勘違い	3	5	かんちがい
北朝鮮	5	6	きたちょーせん
同時	0	3	どーじ
希	0	2	まれ
底	0	2	そこ
延長	0	4	えんちょー
復帰	0	3	ふっき
承認	0	4	しょーにん
散歩	0	3	さんぽ
数学	0	4	すーがく
新幹線	3	6	しんかんせん
熱い	2	3	あつい
爆弾	0	4	ばくだん
狙い	0	3	ねらい
球	1	2	たま
真剣	0	4	しんけん
移行	0	3	いこー
競争	0	4	きょーそー
素直	1	3	すなお
羽	0	2	はね
自慢	0	3	じまん
訴訟	0	3	そしょー
貢献	0	4	こーけん
軸	2	2	じく
道具	3	3	どーぐ
遠い	0	3	とーい
遺伝子	2	4	いでんし
配布	0	3	はいふ
里	0	2	さと
金属	1	4	きんぞく
門	1	2	もん
開く	2	3	ひらく
防止	0	3	ぼーし
韓	1	2	かん
飛行	0	3	ひこー
飛行機	2	4	ひこーき
鹿児島	0	4	かごしま
了解	0	4	りょーかい
予測	0	3	よそく
付近	1	3	ふきん
作者	1	3	さくしゃ
健	0	2	けん
優しく	0	4	やさしく
充実	0	4	じゅーじつ
先行	0	4	せんこー
冒険	0	4	ぼーけん
冗談	3	4	じょーだん
出場	0	4	しゅつじょー
前提	0	4	ぜんてー
匿名	0	4	とくめー
告白	0	4	こくはく
国立	0	4	こくりつ
大体	3	4	だいたい
実装	0	4	じっそー
対戦	0	4	たいせん
寿司	2	2	すし
従来	1	4	じゅーらい
怪我	2	2	けが
抜い	0	2	ぬい
明治	1	3	めーじ
材料	3	4	ざいりょー
棒	0	2	ぼー
権力	1	4	けんりょく
機種	1	2	きしゅ
次回	1	3	じかい
正規	1	3	せーき
毎週	0	4	まいしゅー
比較的	0	5	ひかくてき
民族	1	4	みんぞく
激しい	3	4	はげしい
珍しい	4	5	めずらしい
票	0	2	ひょー
立つ	1	2	たつ
総理	1	3	そーり
考慮	1	3	こーりょ
解釈	1	4	かいしゃく
証	0	3	あかし
警備	1	3	けーび
違法	0	3	いほー
風俗	1	4	ふーぞく
休憩	0	4	きゅーけー
作用	1	3	さよー
供給	0	4	きょーきゅー
俳優	0	4	はいゆー
公表	0	4	こーひょー
判明	0	4	はんめー
動作	1	3	どーさ
勢力	1	4	せーりょく
半年	4	4	はんとし
地上	0	3	ちじょー
塾	1	2	じゅく
大半	0	4	たいはん
大幅	0	4	おーはば
女王	2	3	じょおー
好	1	3	このみ
対立	0	4	たいりつ
小さく	3	4	ちーさく
市内	1	3	しない
廃止	0	3	はいし
引用	0	4	いんよー
待つ	1	2	まつ
息	1	2	いき
意図	1	2	いと
晩	0	2	ばん
暑い	2	3	あつい
校	1	2	こー
格好	0	4	かっこー
欄	1	2	らん
歩く	2	3	あるく
民主党	0	5	みんしゅとー
洗濯	0	4	せんたく
漢字	0	3	かんじ
田舎	0	3	いなか
症状	3	4	しょーじょー
皮	2	2	かわ
直前	0	4	ちょくぜん
石川	0	4	いしかわ
英国	0	4	えーこく
視点	0	3	してん
観察	0	4	かんさつ
買える	0	3	かえる
通販	1	4	つーはん
閉鎖	0	3	へーさ
需要	0	3	じゅよー
一致	0	3	いっち
不正	0	3	ふせー
仲良く	1	4	なかよく
優	1	2	ゆー
出力	2	4	しゅつりょく
加藤	1	3	かとー
収集	0	4	しゅーしゅー
多様	0	3	たよー
姉妹	1	3	しまい
岩	2	2	いわ
弁当	3	4	べんとー
形成	0	4	けーせー
微妙	0	3	びみょー
才	1	2	さい
族	0	2	ぞく
暗殺	0	4	あんさつ
朝鮮	3	4	ちょーせん
楽しむ	3	4	たのしむ
武装	0	3	ぶそー
池	2	2	いけ
済む	1	2	すむ
直	1	2	じき
立派	0	3	りっぱ
競馬	0	3	けーば
缶	1	2	かん
脱出	0	4	だっしゅつ
自民党	0	5	じみんとー
若	1	2	わか
英雄	0	4	えーゆー
菜	1	2	さい
衛星	0	4	えーせー
補助	1	2	ほじょ
要	1	2	よー
要請	0	4	よーせー
設立	0	4	せつりつ
財産	1	4	ざいさん
軽	0	2	かる
連合	0	4	れんごー
連邦	0	4	れんぽー
不良	0	3	ふりょー
中古	0	3	ちゅーこ
乳首	1	3	ちくび
五輪	0	3	ごりん
体調	0	4	たいちょー
先週	0	4	せんしゅー
兵庫	1	3	ひょーご
刺激	0	3	しげき
創造	0	4	そーぞー
化粧	2	3	けしょー
吸収	0	4	きゅーしゅー
天然	0	4	てんねん
婚	1	2	こん
実質	0	4	じっしつ
屋根	1	2	やね
才能	0	4	さいのー
改革	0	4	かいかく
構築	0	4	こーちく
正体	1	4	しょーたい
港	0	3	みなと
生まれる	0	4	うまれる
空い	0	2	くーい
突破	0	3	とっぱ
若干	0	4	じゃっかん
認知	1	3	にんち
通知	0	3	つーち
連携	0	4	れんけー
関わる	3	4	かかわる
霊	1	2	れー
中村	0	4	なかむら
主人	1	3	しゅじん
代理	0	3	だいり
作れる	3	4	つくれる
保管	0	3	ほかん
判決	0	4	はんけつ
古代	1	3	こだい
基	2	2	もと
外交	0	4	がいこー
奈良	1	2	なら
嬢	1	2	じょー
小林	0	4	こばやし
届い	2	3	とどい
思える	3	4	おもえる
想い	2	3	おもい
拡散	0	4	かくさん
新品	0	4	しんぴん
晋	0	3	すすむ
東北	0	4	とーほく
欲しく	2	3	ほしく
決勝	0	4	けっしょー
浮気	0	3	うわき
温度	1	3	おんど
現役	0	4	げんえき
管	1	2	かん
素	2	2	もと
経過	0	3	けーか
統計	0	4	とーけー
認める	0	4	みとめる
説得	0	4	せっとく
講師	1	3	こーし
軽い	0	3	かるい
近年	1	4	きんねん
部下	1	2	ぶか
部長	0	3	ぶちょー
重視	1	3	じゅーし
面白く	4	5	おもしろく
騒動	1	4	そーどー
付き合い	3	4	つきあい
会見	0	4	かいけん
体育	1	4	たいいく
切る	1	2	きる
勝つ	1	2	かつ
受信	0	3	じゅしん
各地	1	3	かくち
工作	0	4	こーさく
広い	2	3	ひろい
待機	1	3	たいき
必須	0	3	ひっす
戦後	0	3	せんご
探偵	0	4	たんてー
接触	0	4	せっしょく
支払い	0	4	しはらい
日曜	3	4	にちよー
明	1	3	あきら
格	0	2	かく
椅子	0	2	いす
検証	0	4	けんしょー
正式	0	4	せーしき
汚い	3	4	きたない
流石	0	3	さすが
爪	0	2	つめ
猿	1	2	さる
発揮	0	3	はっき
真似	0	2	まね
翼	0	3	つばさ
至る	2	3	いたる
茨城	2	4	いばらき
表記	1	3	ひょーき
表面	3	4	ひょーめん
課金	0	3	かきん
謝罪	0	3	しゃざい
輸送	0	3	ゆそー
近	2	2	ちか
逆転	0	4	ぎゃくてん
金額	0	4	きんがく
鍋	1	2	なべ
長崎	2	4	ながさき
階段	0	4	かいだん
項	1	2	こー
乙	1	2	おつ
亀	1	2	かめ
予告	0	3	よこく
人材	0	4	じんざい
今月	0	4	こんげつ
体力	1	4	たいりょく
何処	1	2	どこ
兵士	1	3	へーし
再開	0	4	さいかい
冷静	0	4	れーせー
割引	0	4	わりびき
劇	1	2	げき
司法	0	3	しほー
呼吸	0	3	こきゅー
圧力	2	4	あつりょく
妙	1	2	みょー
実感	0	4	じっかん
届	3	3	とどけ
庭	0	2	にわ
引く	0	2	ひく
成人	0	4	せーじん
日曜日	3	5	にちよーび
有る	1	2	ある
来週	0	4	らいしゅー
橋本	0	4	はしもと
消滅	0	4	しょーめつ
滞在	0	4	たいざい
犯	1	2	はん
痛	2	2	いた
発信	0	4	はっしん
箇所	1	2	かしょ
紫	2	4	むらさき
美女	1	2	びじょ
膝	0	2	ひざ
表紙	0	3	ひょーし
論文	0	4	ろんぶん
議会	1	3	ぎかい
起こす	2	3	おこす
退職	0	4	たいしょく
通貨	1	3	つーか
通過	0	3	つーか
適切	0	4	てきせつ
録画	0	3	ろくが
驚く	3	4	おどろく
丁寧	1	4	てーねー
上映	0	4	じょーえー
上野	0	3	うえの
下着	0	3	したぎ
京	1	2	きょー
人事	1	3	じんじ
侵入	0	4	しんにゅー
信仰	0	4	しんこー
凄く	2	3	すごく
前日	0	4	ぜんじつ
史上	0	3	しじょー
合い	1	2	あい
基づい	3	4	もとずい
大学生	3	6	だいがくせー
実用	0	4	じつよー
寂しい	3	4	さびしい
対抗	0	4	たいこー
届く	2	3	とどく
岐阜	0	2	ぎふ
川崎	0	4	かわさき
常識	0	4	じょーしき
扱う	0	4	あつかう
挿入	0	4	そーにゅー
損	1	2	そん
桁	0	2	けた
楽曲	0	4	がっきょく
歌う	0	3	うたう
流れる	3	4	ながれる
現れる	4	5	あらわれる
発達	0	4	はったつ
竜	1	2	りゅー
節	1	2	ふし
組合	0	4	くみあい
経由	0	3	けーゆ
結論	0	4	けつろん
翌日	0	4	よくじつ
舌	2	2	した
芸能人	3	6	げーのーじん
見つける	0	4	みつける
誤解	0	3	ごかい
豆	2	2	まめ
資本	0	3	しほん
逃げる	2	3	にげる
通る	1	3	とーる
週刊	0	4	しゅーかん
過程	0	3	かてー
部品	0	3	ぶひん
録音	0	4	ろくおん
開放	0	4	かいほー
雲	1	2	くも
電波	1	3	でんぱ
青い	2	3	あおい
魔女	1	2	まじょ
上手い	2	3	うまい
主演	0	3	しゅえん
主要	0	3	しゅよー
付属	0	3	ふぞく
借金	3	4	しゃっきん
偶然	0	4	ぐーぜん
印刷	0	4	いんさつ
咲	1	2	さき
土曜日	2	4	どよーび
堂	0	2	どー
墓	2	2	はか
変身	0	4	へんしん
夕方	0	4	ゆーがた
夫人	0	3	ふじん
宮城	1	3	みやぎ
尊敬	0	4	そんけー
広	2	2	ひろ
形態	0	4	けーたい
指名	0	3	しめー
方面	3	4	ほーめん
某	1	2	ぼー
権限	3	4	けんげん
毎月	0	4	まいつき
汁	1	2	しる
海賊	0	4	かいぞく
消す	0	2	けす
渡辺	0	4	わたなべ
演技	1	3	えんぎ
無限	0	3	むげん
理事	1	2	りじ
疑い	0	4	うたがい
確信	0	4	かくしん
裁判所	5	5	さいばんしょ
裸	0	3	はだか
親友	0	4	しんゆー
該当	0	4	がいとー
読者	1	3	どくしゃ
講座	0	3	こーざ
資源	1	3	しげん
賛成	0	4	さんせー
跡	1	2	あと
面接	0	4	めんせつ
お祝い	0	4	おいわい
久々	0	4	ひさびさ
争い	0	4	あらそい
事項	1	3	じこー
伊藤	0	3	いとー
低く	2	3	ひくく
入院	0	4	にゅーいん
単なる	1	4	たんなる
印	0	3	しるし
妖怪	0	4	よーかい
宝	3	3	たから
布団	0	3	ふとん
年金	0	4	ねんきん
幸い	0	4	さいわい
弁	1	2	べん
急い	2	3	いそい
拠点	0	3	きょてん
拡張	0	4	かくちょー
措置	1	2	そち
新しく	4	5	あたらしく
未満	1	3	みまん
死刑	2	3	しけー
残業	0	4	ざんぎょー
殿	0	4	しんがり
泉	0	3	いずみ
由来	0	3	ゆらい
相性	3	4	あいしょー
稼ぐ	2	3	かせぐ
純粋	0	4	じゅんすい
自治	1	2	じち
見れる	2	3	みれる
観測	0	4	かんそく
評判	0	4	ひょーばん
